tweet,label
"pas kehidupan ada ibu2 cerita kl dia anosmia 10hari tp diem2 aja ga swab segala macem, denial kayak, dengan gampangya bilang tp aku tetep ke pasar mb",Negatif
"permintaan anda selalu baik, kadang -kadang saya tidak bisa memilih, saya suka semuanya. jadi apa pun hasilnya, saya selalu membacanya.",Positif
"angkatan laut dadu oval fit to m (p 61cm ld 45cm) bahan knit tebal mulus, tidak ada cacat!",Netral
"""terbakar habis""",Negatif
mf ini menginginkan liburan .... lebih banyak foto untuk datang . jadi kami di bali untuk sementara waktu yakin dia akan memposting lebih banyak,Netral
kepala gw panas .. secara harfiah panas,Negatif
anak dua ini sungguh bestie sekali :rolling_on_the_floor_laughing:,Positif
antrian beli baju lebaran suda kaya gini. alam adalah penyembuhan :grinning_squinting_face:.,Netral
kami pantas mendapatkan setidaknya 2-3 gol dan kami sebenarnya tidak tahu apa yang dilakukan sergi?,Netral
penyembuhan penyembuhan…. (isi sendiri) :face_with_tears_of_joy::victory_hand: @ abhayagiri - swh resort,Netral
"ngga lagi. terakhir kali crush gue kek bgst, sok cyborg gitu. padahal kerjaanana ngebaperin gue dulu :slightly_smiling_face:",Negatif
kopdaaar santuy silaturhmi bogor cibinong,Positif
selamat pagi semua teman saya di seluruh dunia,Netral
zaed bertanya: kalok aku masih kepo ke dia apakah aku masih ada rasa sama dia ya mer? amer menjagab: kalo kamu pernah mengalami kejadian sial trus kamu keinget apa berarti kamu pengen kejadian itu terulang lagi? engga kan? dah kan:rolling_on_the_floor_laughing:,Netral
"teman -teman, saya tahu anda mempertimbangkan dan saya berterima kasih tetapi bisakah anda berhenti mengirimi saya makanan:crying_face: im kewalahan, capek ditelfon bagaimana headaan, mana axar pengap sepatu:smiling_face_with_tear::two_hearts: tlg love n gawl",Negatif
"apalagi jam jam memikirkan gini, kalo tiba ""acak takut tidur tinggal ketok kamar temen. lha kalo di rumah sendiri.",Negatif
"di tengah malam saya benar -benar terisak disebabkan oleh buku yang dibuat oleh tsana ""ya ampun"" :smiling_face_with_tear:",Negatif
"masalah kepercayaan membuat orang susah bergerak - aura kasih hmmm, menarik. baru aja tadi pagi kepikiran, terus iseng nntn aura ktemu kata sprt itu, yaa karena mengalami sendiri, jadi saya setuju sih.",Negatif
staycation 101,Netral
pala pusing sekaleeee mengapa terlalu banyak berpikir bisa terlalu kasar ?? :tired_face::tired_face::tired_face:,Negatif
... karena duniaku berputar di sekitarmu .. sangat sulit bagiku untuk bernafas..ok selamat malam. memiliki mimpi yang bagus. //t.co/j4kzzs5aqq,Netral
"beberapa hari agak susah tidur, prosasi perihal yang terlalu berpikir yg bakal berjalan kedepan ...",Negatif
otak gue mulai terlalu banyak berpikir nih liat trailer pakek segala ngigo lagi mas al:face_with_tears_of_joy:,Negatif
"skrg mah apa ""kek"" yaudah biarin gpp allah yang atur ""wkwkw keek mau kehilangan harta, orang terkasih, dan temen itu yaudahhhhhh gitu. lagiannn apa"" yg di dunia kan emg gk kekal kan. semua hanya titipan yaudahhh ngapain dipikir wkwkw bawa santuy aja kan idup cuma sekali:zany_face:",Negatif
"pengen deeptalk sama ayah, pengen ayah tau sehancur apa aq saat ini, harus pura ""bertahan untk kuat ngejalanin semuanya, kalau ayah tau rasanya capek bgt yah yahanya",Negatif
"mencintaimu apapun yang terjadi. saya membawa anda selama 9 bulan dari sept04-may05 di rahim saya dan akan selalu seperti itu dalam pikiran dan jiwa saya. anda satu -satunya saya. duniaku. bahkan jika seluruh dunia akan membenci anda, saya akan selalu mendukung anda.",Positif
firasat apa terlalu banyak berpikir?,Netral
"mestinya tdk usah banyak jalan berliku untuk the point saja tdk usah ada peristiwa di km50, trs tdk usah ada narkoba di petamburan, ada 37 org fpi terpapar teroris jadi kesannana kurang baik doganna pungana lepikik tibigik kesannana kurang baik doganka doganna tibira deorma",Negatif
hahaha apa yang terjadi di sekitar apa yang terjadi,Netral
"kesini niatnya pengen healing,",Negatif
berpose terlalu banyak berpikir. @ java timur,Negatif
"ternyata bisa jadi penyembuhan mandiri bagi diri. munckin fikssi, tapi ingin banget rasanya kalau karya itu bisa di-up.",Positif
tentang mata yang sulit terpejam? entahlah karena segelas kopi atau ulah kecemasan overhinking :upside-down_face:,Negatif
bestie :smiling_face_with_hearts:,Positif
dikatanin healing teroooss sm yg healing ny cm ke burjo,Negatif
"ohayaupagiii ... konnichiwa .. selamat pagi ayuchan .. :sunrise_over_mountains::sunrise_over_mountains: ... pagi ini lisan ditempat ku setelah semalah diguyur sama hujan deras :cloud_with_rain::cloud_with_rain::cloud_with_rain: ... bagamanakah di sana ?? :map_of_Japan::map_of_Japan:. selamat beraktivitas di akhir pekan, jgn lupa sempatkan berolakraga/yogq di rmh:person_in_lotus_position:agar bdn sehat",Positif
buukan warga +62 kalau tdk kepo soal 20 menit :smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes:,Negatif
kante ada di seluruh dunia,Netral
"promotor mewujudkan jangan mecima, harga tiketnya mahal sekalian mulai 2 hingga 6 gapapa dari pada terjangkau tapi segala macem orang masuk, dan yg paling penting bawa sabtu drip",Positif
gangguan kecemasan berlebih bikin susah tidur. solusinya,Negatif
staycation bareng kamu sabi x,Netral
saya akan selalu menjadi orang yang mengadvokasi orang untuk pergi ke terapi karena sejujurnya setiap pertemuan yang saya miliki dalam beberapa tahun terakhir selalu membuat saya terpikir dengan wawasan yang saya dapatkan dari sesi. selalu ada hal -hal yang belum saya temukan atau kerjakan.,Positif
"sekarang saya tahu, kenapa puasa one piece ... masih penolakan udh chp 1000 ... :smiling_face_with_tear:",Netral
saya memiliki mimpi aneh pagi ini. itu membuat saya memegang lengan pacar saya lebih erat di sendok kecil kami yang indah. kami berlari mengejar orang! idk apa yang akan terjadi tetapi saya menangis dalam mimpiku dan aku tidak ingat bagaimana ini dimulai,Netral
kepo melalui akun palsu instagram :cross_mark: kepo pake akun alter twitter :cross_mark: kepo pake linkedin :check_mark_button::check_mark_button::check_mark_button::check_mark_button:,Netral
"beberapa detik selesai post foto, pun muncul overhinking :sneezing_face::sneezing_face:",Negatif
"untuk tahun lalu saya telah bekerja 100% dari papan kanban online. saya biasa menulis rencana di atas kertas dll tetapi sekarang saya pikir banyak dari itu adalah penundaan. ada kemurnian dalam kerangka kerja yang secara harfiah hanya ""inilah yang perlu dilakukan, dan inilah yang saya lakukan"".",Netral
"lakukan apa yang kamu inginkan, apapun.",Netral
staycation check :check_mark_button:,Positif
"apa gunanya ibadah kalo akhirnya diomongin ke orang jua? sangat menyesal gue manh masih jelek ibadahnya tapi kalo lagi ibadah atuu sedekah nggak usah umbar2, luntur ceu pahalanya mau lo ****, hetero, trans, sama aje",Negatif
**** adalah singkatan dari tertawa terbahak -bahak sebenarnya itu berarti bokong ku ngakak,Netral
crush aku dingin banget aku yg selalu nyari topik sekarang lagi abiss voba **** kaish topik anti mainstream. org nya duduk set gitu dia suas suka ngegame dia org nya juga singkat coba bantuin aku supaya di ngebales cukup panjang.btw orgnya slowrepond.terimakasih orgnya slowepond.terimakasih,Negatif
jangan bermain -main dengan kami!,Negatif
"terakhir saya untuk 2020 & amp; itu mengingatkan saya pada mehmet murat ildan ketika dia berkata, “hal aneh tentang matahari terbenam adalah bahwa kita sebenarnya tidak ingin matahari terbenam, kita ingin tetap tepat di cakrawala, tidak di bawahnya, tidak di atasnya, hanya saja, hanya tepat di atasnya. """,Netral
sarapan dengan pemandangan dari kamar anda :sparkles:,Netral
*memanifestasikan,Positif
gara-gara orang overinking hampiring ngulan tugas gevlek,Negatif
pagi ini inangkat kerja kok jalanan sepi. ternyata udah sada libur ya bestie.,Negatif
bahkan tidak menutup,Netral
penyegaran temlen inimaa:loudly_crying_face: spill produk meap sama skincare nya juseoo:loudly_crying_face:,Netral
apaqa ini petanda staycation selanjutnya cuss ke solo :face_holding_back_tears:,Netral
apakah anda hanya membencinya saat target kepo lo gak utama sosmed :expressionless_face::expressionless_face:,Negatif
berpikir berlebihan ga kelar2,Negatif
ini sejarah dalam membuat kita semua orang amerika bahkan bajingan membantu bukit di sana kehilangan jiwa suara :ballot_box_with_ballot:,Negatif
"haii friend ..... udah pada coran malam belomm .... btw menuna apa nih kira2 kalian semua ... ,, ??? wkwk ceritanya kepo nih wkwk:rolling_on_the_floor_laughing::face_with_tears_of_joy:",Netral
tumpahan kegiatan malming kalian **** ...,Netral
"31 desember harusnya kalian udah diem di ruman keluarga atau ngga staycation di villa nih, yuk pemesanan gas villa di klik villa",Netral
"gusti tulung paringono ati sing kuat, kanggo ngadepi revisian ... :folded_hands_medium_skin_tone: *suda butuh healing kayaknya :rolling_on_the_floor_laughing:",Positif
h-1 idul fitri al-fitr :star::crescent_moon: bismillah ... hiatus untuk sementara waktu :sparkles: selamat hari raya idul fitri sahabatku mohon maaf lahir dan bathin semuanya selamat berkumpul bersama keluarga :smiling_face_with_open_hands::sparkles:,Positif
penyembuhan katananya:moai:,Netral
yuk healing yuk,Netral
"18 tahun telah berlalu sejak bukti kejahatan perang oleh militer as terhadap tahanan di abu ghraib di irak menyebabkan kemarahan di seluruh dunia, tetapi pemerintah as, militer dan kontraktor swasta yang terlibat dalam skandal itu terus menikmati impunitas total.",Netral
“bekerja keras itu penting. tapi ada sesuatu yang lebih penting: percaya pada diri sendiri.” harry potter - pesanan phoenix,Positif
"penyembuhan ke curug tilu sukabumi, kab. bogor lewat berlangganan dukung delan, seperti dan komen ya di channel aku :winking_face::folded_hands_light_skin_tone: belajar buat vlog sendiri hehehe",Netral
selalu berpikir berlebihan,Negatif
"judulnya ochan jalan2 :see-no-evil_monkey::hear-no-evil_monkey::speak-no-evil_monkey: kali ini ochan healing di pinggir pantai kawasan pulisan, likupang, minahasa utara ~ ^^ pamer dulu ke yg minta foto2 liburan ochan :face_with_hand_over_mouth::face_with_tongue::wolf: .",Netral
"salty air, dikejar oleh matahari :sun_behind_small_cloud:",Netral
bgs bgt overhinking smpe jam sgini :upside-down_face::smiling_face_with_tear:,Negatif
sumanto yang di spill gue yang deg degan,Negatif
masih menganut paham kalau crazy rich sesituguhnya itu malah jarang atuu laki -laki yang melenturkan.,Netral
langsung ke titik,Netral
"anda tahu nct memiliki 23 anggota dan itu agak berisiko .. maksud saya sangat mungkin bagi 2-3 dari mereka untuk meninggalkan grup .. seperti exo .. maksud saya, saya mencintai mereka semua dan saya tidak ingin itu terjadi tetapi, idk im hanya terlalu banyak memikirkan rn",Negatif
jujur saya butuh spar keras .....,Negatif
ya allah beruntung bgtt panya bestie dari orok yg bener² tulus :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Positif
"yg laen pagi staycation, jalan², bakar² aku mah baru sampe ruci pulu kerja. alhamdulillah ya :relieved_face:",Negatif
itulah mengapa dari dulu gue lebih suka pembersih tangan pake cuci tangan.,Positif
gw dibeliin baju lebaran sma bestie :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Positif
penyembuhan mau malah jadi sinting,Negatif
saya membutuhkan label untuk apa pun yang bisa saya lakukan.,Netral
ngeri-ngeri sedap ini tagar-nya. dari dulu sampai sekarang (bahkan di zaman tes daring) selalu ada kisa miring tentang tes cpns.,Negatif
ayo kejebak ujan di mcd bestie sm mba2 rambut ungu,Netral
"gua termasuk org yg sadar ttg cf, dan ngerasa terhormat di jadiin cf ama temen-temn gua.skrng gua jadi meragukan cf gua anying ,, apa mereka spill gua? yah walaupun gua bukan artis gitu .tapi gua suka aneh2 sih.",Negatif
2021 tahun penuh overhinkingyang di bayar gangan kepergian seorang2021 tahun penuh perjalan2021 tahun penuh bebantahun 2022 semoga terbayarkansikan keindahan keindahan,Positif
apakah anda mengharapkan kenaikan atau mencari pekerjaan baru? jangan katakan ini saat menegosiasikan gaji anda.. //t.co/4awhvwfpbcjoin : //t.co/5eppiczxcp,Netral
"masak mie ayam tanpa bumbu ayam nya suatu hal yg tolol sih, hambar bahkan di tambahin kecap sosis, nanti semoga kalau gk di bilang gak ngehargai masakan org yg udh masak.",Negatif
"biasananya yg gampang tercapture itu muka nangis dia kalau berusia moto pasyum pas diklik selalu senyumnya entah bagaimana dah ilang haha lalu kemarin pas ngobrol panjang soal masa depan, si sayang h senyam senyum gitu lumayan lama :grinning_squinting_face: jd berhasil deh dicapture",Positif
"[terima kasih 2020] semoga nanti banyak langkah besar yang berani di ambil dan dijalani. maaf, saya bahkan tidak bisa dengan keras berteriak bahwa saya adalah orang yang lebih baik daripada saya 366 hari yang lalu. bertahan hidup. mencoba. tapi, masih terima kasih. 2021, bismillah. hasbunallah wa nimal wakil :)",Positif
bahkan anda tidak peduli dengan perasaan saya saya masih teman anda saat anda sakit saya ingat saat anda bermimpi saya adalah hantu saat anda tersesat,Netral
"baru tau gue, kalau gue matiin semua ""cookie"" alias ""pelacak"" di google chrome, kebanyakan situs web ga ga bs akses banyak. bahkan gue dikick dr login email dan kalau dimasukin ulang ga akan bs sampai dinyalain lagi tuh trackernya.",Netral
gjd spill wkwk,Netral
pergi adalah penyembuhan paling terbaik.,Positif
menungguu sampu …… ya kamu yang wa suruh stbye yah ada disini tanggal segini …… :camera_with_flash: oleh :red_heart: .tuelah @ astha,Netral
"tahap awal:sparkles: padahal aku hampir 24 jam rebahan, makan nasi banya banya, film sama nonton, jadi agak trust masalah sama diri sendiri, tidak bisa menerima energi positif. alias ​​tolong aku pengen produktif :loudly_crying_face:",Negatif
"bestie, ada yang baru untuk stok lagu galau malam harimu:folded_hands_light_skin_tone:",Netral
"bahkan seunghee menyadari bahwa **** adalah tim yang baik. orang -orang melihat **** sebagai sebuah tim, tidak pernah sebagai idola berbakat yang terpisah. karena mereka saling melengkapi.",Positif
bagaimana fomo lahir di indonesia,Negatif
"pikirannya adalah, orang spanyol ini bahkan bukan nadal dan itu sulit!",Netral
sekitar 8.000 tentara inggris akan dikirim ke eropa timur untuk mengambil bagian dalam latihan militer. penempatan - salah satu yang terbesar terjadi sejak perang dingin - akan melihat pasukan ditempatkan di negara -negara dari finlandia ke makedonia utara.,Netral
kapan anak laki -laki akan menyadari bahwa anak perempuan benar -benar mencari tahu segalanya :relieved_face::relieved_face::relieved_face:,Netral
gua hari2 galak bgt tapi tiap sabtu clingy k indah,Netral
28 jam berpikir berlebihan :),Negatif
"bagi kalian yang tidak punya tiktok. saya ingin berbagi video tentang anak laki -laki karena meledak di fyp saya. jadi ini dia! :red_heart: ketika saya melihat video ini, saya ingat apa yang zayn katakan tentang harry dan dia saya dan harry nyaris tidak berbicara saat berada di band kami bahkan tidak berteman",Positif
aku tdur dirumah bestie ku:grinning_face_with_big_eyes:,Netral
"sebenarnya, tidak ada yang mau kehilangan kontak dengan friendtapi dekat mereka katanh yang kita hadapin itu waktu ga munckin kan teman anda walo udah beda kota ga ketumu circle lain yg bikin nyaman ditmpt barunya endingnya obrol",Negatif
"kesehatan mental di mata generasi tua vs zaman sekarang ..... sebenernya sedikit ironis sih, sosmed menjadi biang depesi tetapi dibuat suga sebagai sistem, ya memakai sosial media sesuai kebutuhan aja si makasih tirto",Negatif
"jujur aku sih nggak risih, maksudku kenapa sih kalo aku ngetweet bahasa jakarta ??",Negatif
penyembuhan guys biar gak hilan hehe,Positif
"hay march, apa pun yang akan terjadi di masa depan, saya harap saya bisa melewatinya dengan hati terbuka dan rasa terima kasih yang tidak pernah berhenti.",Positif
laki -laki bngt sekulan offline beda sesi smaa crush:thumbs_down::thumbs_down:,Negatif
apa yang terjadi sekitar,Netral
swing swing bngt! seharian nangis aja bawaanya!,Negatif
pesta ulang tahun .. :partying_face::birthday_cake: selamat bday katakan .. semua yang terbaik ya. @ barcode club,Positif
"suda kembali ke kamar, waktunya terlalu banyak berpikir kembali xixixi :moai::moai::moai:",Negatif
"penyembuhan diri pulu kerja ya ngebis liat pemandangan kota metropolitan sambil dgr lagu, abis itu jalan kaki yang cukup jauh.",Positif
"biarlah,.. untuk apa yang memiliki sejumlah besar pengikut tetapi tidak jelas dan tidak berguna, beberapa pengikut yang lebih baik, yang lebih bermanfaat dan berpengetahuan luas apakah kamu setuju denganku ..?",Netral
kenapa slalu trust issue sihhhh,Negatif
sebenarnya ini adalah gaya rambut qiha terbaik yang pernah ada :face_with_rolling_eyes::face_with_rolling_eyes: membawa kembali era ini! :eyes:,Positif
bangun2 suda yang terlalu banyak berpikir lg:slightly_smiling_face:,Negatif
sistem dukungan:yellow_heart:,Positif
"pertandingan akan dimulai dalam 45 menit 3 point menuju pucak, sib",Netral
udah tau brengsek masi aja nyaah bestie,Negatif
ini adalah teraphy penting:smiling_face_with_halo: ajari hati anda untuk menerima kekecewaan bahkan dari orang yang anda cintai.,Positif
tumpahkan tanggal pernikahan anda sekarang baek zuho :ring:,Netral
"acarananya udah mulai lho bestieyuk, kita ngalap berkah dan berdoa di makam karomah mahmud, minta dipertemukan lagi dgn romadhon tahun dapet :backhand_index_pointing_down_light_skin_tone::backhand_index_pointing_down_light_skin_tone: //t.co/tls9w1hehishare dapet",Netral
"jujurly aing gamau mimpi balik cepet:kissing_face_with_closed_eyes:soalya tuh dari yang allobank kemaren aja mereka nikmati jalan jalan anjir biarin ae dulu, orang makanan di sini juta enak:smiling_face_with_hearts:biarin aja mereka nikmati disiniii moran",Positif
mencury dari biyel. kepo ah. pasti gagal.,Negatif
"orang² pada geleuh denger kata ""jujurly"" sementara itu aing lebih jijik sama yang ngomong ""mengcapek"", apasih goblok, anjing :(",Negatif
baru ingat taeyong menari saat mendengarkan musik bos,Netral
"saya seorang ibu tunggal, tinggal di negara yang bahkan tidak berbicara bahasa saya, mencari tahu visa, dokumen bisnis, lisensi, pendaftaran, akomodasi, toko kelontong, popok, menavigasi lanskap e-commerce & amp; semua teknologi yang menyertainya .. di atas pengembangan produk",Netral
4 hari libur maya buat santuy di rumah :smiling_face_with_hearts::smiling_face_with_hearts:,Positif
jujurly gw suka agak laki -laki nih kalau nanggepin cerita lu .. soalnya gw kek badut .. ditinggal pas gw lagi bls chat lu .. ditinggal ditengah pembicaraan .. pdahl kan,Negatif
bestie pagi,Netral
mangan. turu. ngising. secara harfiah ....,Netral
swing swing mania,Negatif
rekomendasi villa atau hotel buat staycation yang pemandangananya bagus di mana di daerah bogor dsknya. pengen rugn cari tempat buat melepaskan diri dari kehidupan rutin niy terima kasih sebelumnya,Netral
"terakhir kali bundd, udah red flag nih.",Negatif
"iya si, deeptalk. tapi kaya otak tuh berasa penuh banget dan overhinking mikirin yang sebenernya ga mesti dipikriin. ribet bgt manusia ini.",Negatif
"terima kasih tapi tidak, terima kasih. perbaiki komentar anda terlebih dahulu & amp; pelajari komentar mana yang dapat anda tumpahkan kepada orang lain & amp; yang lebih baik tidak diucapkan. :thumbs_down_dark_skin_tone:",Negatif
"saya berharap sekitar tahun depan tidak akan ada lagi virus menyebalkan ini di sekitar kita, berharap untuk tahun yang jauh lebih baik dan normal pada tahun 2021",Positif
"terkadang kita harus sendirian, bukan? bahkan cuma sekedar muter muter jalan, coran di tempat makan yangagi di pengenin dan ngelakuin hal yang membuat hiri ngerasa tanpa haru diburu buru dan gaenakan sama orang lain.",Positif
"bahkan dia melakukan sampul nessun dorma, dengan sangat baik! orang ini segalanya ....",Positif
mew denial kayaknya ya,Negatif
"halaman 366 dari 366 dear my self terima kasih telah mencapai sejauh ini, bahkan pada hari yang paling sulit dan anda masih di sini, perjalanan anda sampai saat ini belum cantik dan mereka adalah hari -hari anda lupa tetapi itu adalah untuk memberikan rahmat diri anda terima kasih naa:black_heart:",Positif
"ku kira aku tempat pulumu, nyatananya hanya sebagai tempat penyembuhan sementaramu",Negatif
memperbaiki ! lelah bestie jam 21.45 wib baru sampe rumah :hear-no-evil_monkey:,Negatif
dan masih terlalu banyak berpikir,Negatif
majanya aku ga nonton .. kasian jantungku. stres ntr. nanti keluar duit lagi buat healing .. :face_with_tears_of_joy::face_with_tears_of_joy:,Negatif
kern bgt bestie gw selain jago ghibah dia juta sgt multilhonte,Negatif
"overfinking dari td sambil ngeplay lovenya keysha ena bat: """,Positif
"ke bengkel doang ternyata bisa jadi sarana deeptalk, ya .. :leaf_fluttering_in_wind:",Positif
kalo dibawa kesini ko jd burem yak bestie?,Netral
sampe kapan bahasa jujurly muncul di permukaan -_-,Netral
baru jam 6 pagi udah terlalu banyak berpikir.,Negatif
nerima file kerjaan dari dinas di gdrive dari konsultan yang menggerkan. secara harfiah menghubungkan itu beredar ke dinas dinas lain dan masyarakat khalayak ramui. nama foldernya: bismillah bestieeee . kerjaan resmi lho ini. proyek milyadan. folder namanin kek mau paparan skripsi. plis. :neutral_face::expressionless_face:,Negatif
"aku ini bu ibu, selisih usia dari yg paling tua diantara temen2ku jg 10 tahunan saat kuliah. ada dosen yg lupa atuu kagok aku sapa pas di lorong kampus, setelahnya itu dosen bapernya luar biasa bikin aku susah. kalau ga nyinyirin ya berhubungan dengan dikira aku mahasiswa sombong",Negatif
keren tapi mereka pada dasarnya akan memonopoli ekonomi dan seluruh pasar yang agak gila,Negatif
"sebenarnya, baru permulaan. @ menuncgu gajihan",Netral
"pendapat dari org di tampung terus di filter lagi di otak, bukan di jadiin bahan terlalu banyak berpikir. dasar aku",Negatif
hidupnya santuy banget ya. : (((,Negatif
lagu healing,Netral
apa pun anda bisa makan diri sendiri,Netral
kabur dari kerjaan yang berkedok healing :grinning_face_with_sweat:,Negatif
bingung.,Negatif
"apa yang anda coba perbaiki saya? mungkin saya rusak tapi saya tidak yakin. apakah saya depresi atau saya hanya bosan? apatis dan ironi, pasca kecemasan modern. - ,",Negatif
"jaga kesehatanmu bestie, besok sampai hari sabtu kita siaga juua nanas :fire:",Positif
untuk yang disana coba deh penyebaian ke danau toba ... :smiling_face_with_smiling_eyes:,Netral
"terima kasih atas semua yang telah anda lakukan untuk saya meskipun itu tidak dapat menggantikan kebaikan anda. saya akan melakukan yang terbaik untuk anda, karena anda adalah orang terbaik yang pernah saya miliki dalam hidup saya. __________",Positif
"kaos rp bronze fit ke l (p 57cm ld 43cm) bahan flowly lembut mulus, tidak ada cacat!",Netral
"""pendidikan adalah senjata paling kuat yang dapat anda gunakan untuk mengubah dunia."" rayakan :",Netral
"jujur aja sih .. saya melihat ini senang + sedih .. senang nya v menambah ba dapat untung jagi kan ibarat dapat dolar .. seedih nya ya begini .. mentang-mentang dianggap bestie .. malah kebablasan .. pas disaat itu memikirkan tidak ingat ya antar perausaan saling saing? """,Netral
sumpah bagi yg belum update ios 16 wajib bgt update sih gila cameranya beneran jd bagus bgt bahkan di iphone x dkk. gue & amp; temen sampe terkagum-kagum padahal udh super gemeter parah:smiling_face_with_tear:,Positif
"apa yang terjadi kembali. semua yang anda berikan, akan segera kembali kepada anda.",Positif
ayo dibaca biar yang terlalu banyak berpikir,Negatif
lebih lanjut meningkatkan masalah kepercayaan saya dengan pria,Negatif
kalo nyeri gini kenapa ya? bikin terlalu banyak berpikir aja deh:relieved_face:,Negatif
"percuma mulu yang terlalu banyak berpikir, kalo ga ada usaha sama sekali.",Negatif
"selamat untuk semua jakartans !! akhirnya, pt kita dapat diakui oleh dunia. kami tidak membutuhkan pt mewah tetapi sistem terintegrasi yang memudahkan orang untuk bergerak dan mencapai tujuan tanpa kerepotan !!",Positif
"biasa, nak jaman wingi jare arane kepo",Netral
"ppl di sekitarku tau lah betapa benci dan keselnya gua kalo nomer gua dikasih ke org, karang dr tmn ke tmn aja gw laki -laki gt klo ga memping. apalagi ke org yg ga gua kenal. sok oke? heh lain org lain jaga privasi nya kaya apa. dahlah ya",Negatif
"yang paling banyak menghabikan hari2 bersamaku di akhir taun ini, terpaling gercep kalo main, taun ini bakal hampa bgt tanpa mereka. terima kasih bestie (s) kalian ter the besssssttt taun 2021:red_heart::red_heart:",Positif
"""pacta sunt servanda bahkan itu adalah perjanjian tuan -tuan"" pertama dan utama aku kan cewek 🤦‍kedua, nginget2 apa yang pernah terucap 2 dekade lalu tanpa tertulis itu berat. 2 tahun udah nginget2 blm inget jg janji apa yang aku langggar.:zany_face:",Negatif
penyembuhan terbaik adalah melihat live windah trims windah sudah menemani 2021 :index_pointing_up::smiling_face_with_sunglasses:,Positif
mana ada cewek open minded .. njay,Negatif
"jika anda pergi ke mana pun, bahkan surga, anda akan kehilangan rumah anda",Netral
"ku anaknya ga bisa basa basi. kalo engga nyaman, lsg cao. krn kalo kelaman di tmpt yg w ga suka hny krn merasa ga enakan dgn org, yg ada jd terlalu banyak berpikir. jadi, krn w tau kelemahan w gmn, saya meninggalkannya dan mengatakannya. maanya w ga bisa basa basi biar ga perlu terlalu banyak berpikir.",Negatif
"""agama saya adalah yang paling damai di bumi, tapi tolong tidak ada kartun, atau kami membunuhmu. tapi sungguh, kami sebenarnya sangat damai.""",Netral
sejujurnya saya terkejut ketika saya menonton penthouse episode 19 di mana suryeon ingin mengungkapkan bahwa orang yang membunuh min seola adalah yoonhee. makalah yang berisi tes dna yoonhee ditulis xy (artinya laki -laki) untungnya tim produksi laksung mengklarifikasi // t. co/pariumezsy,Netral
ya ampun mengapa saya bahkan pindah ke sini,Negatif
"waktu indonesia bagian overinking ... ga bandingin diri sendiri sm org lain sih, tp bandingin diri sendiri yg dulu sm yg skrg. kok gw gini gini aja ya?",Negatif
tpupp tolong jng mati2 an membela yg shalat ... nanti nitizen kepo dan fakta keluar satu demi satu ....,Negatif
"jangan sampai gagal paham suara grasrood. masih bisakah kami menikmati malam takbiran keliling seperti sebelum covid-19, semoga ini menjadi etensi semua pihak daridgi dinegeri ini sampai lapisan, bahkan karena-even-even besar sudaah bisa dilaka dilakan.",Negatif
"kemaren ketumu anaknya tetangga di pantai yg umurnya 17than aku: eh ktemu dsini, darmana ni? dia: abis healing mb aku: berdua aja ni? dia: iya mb, tiap hari berdua aja emang healing-healingnya *hehehe hehehe*",Positif
kamu mungkin berpikir bahwa kamu lebih baik sekarang! bitjjhhh,Negatif
"untuk para penjual yg abis gw co via oren di 25.2 kemarin: ""waittttt yaaa .. besok malam di cek dlu, krn gw baru balik mudik ^^"" xixi siapa tau ada yg spill nyariin. ada 10 lebih paket soalnya. (:",Netral
"wisuda bareng bestie :smiling_face_with_heart-eyes: hai, sobat bsi. siapa nih yang lagi berjuang menyusun tugas akhir/skripsi ?? yuk, saling semangatin satu sama lain lain sel di diesa tepat waktu, supaya bisa wisuda bareng bestie ... kuliah ...? bsi aja !!",Netral
ke titik,Netral
hari 30 terkadang kita semua membutuhkan sedikit pengingat untuk menghargai hal -hal baik dalam hidup kita. saya melihat sekeliling dan memikirkan hidup saya dan merasa bersyukur. saya memperhatikan setiap detail. itulah kunci perjalanan waktu. anda hanya bisa bergerak jika anda benar -benar berada di saat ini.,Positif
simon benar. dan saudi juga merupakan negara berdaulat yang bebas menerapkan hukum islam di negaranya. apa yang telah anda perjuangkan sejak kemarin adalah hukum syariah islam yang merupakan dasar untuk hukum negara. lebih baik hanya berbicara tentang apa yang anda pahami sebagai motorsport journo.,Netral
"happyvbirthday :smiling_face_with_heart-eyes::purple_heart::purple_heart: saya berdoa untuk anda di masa depan bahwa anda akan menjadi pria dan orang yang lebih baik daripada sebelumnya. cepat atau lambat saya mendengar kabar baik dari anda, yaitu memiliki kekasih (mitra hidup) dan hidup dengan bahagia selalu :smiling_face_with_smiling_eyes::purple_heart::purple_heart: i:purple_heart:u taehyung",Positif
"gue gendong si alias yg baru 2 tahun di swab pcr, gatega pisan! ngamuk mewek dll, bukan bermaksud menyalahan siapapun ya, tp tolong lah patuhi prokes, masih banyak lho org nu cuek gapake masker, santuy aja gitu momotoran.",Negatif
antara care sm kepo emang beda tipis :face_with_tears_of_joy:,Negatif
"jujurly, aku blm siap mengadapi tahun baru tanpa kamu",Negatif
makin lebih suka interaksi sama orang orang tertentu aja,Netral
