tweet,label
"Actually, it's been a long time since I wanted to make a report on my progress but for one reason or another it was always delayed. only this time I was able to gather intentions and really record what I'm doing. Insyaallah, I will do a report like this everyday- https://t.co/P3sE0nY4v4",Positif
"Katanya jgn pakai lipstick merah kata bbrp org pdku...  Nevertheless I prefer using red lip variant than pink or nude color, bcz red is the fav one  아라?? https://t.co/xwJBshmjRe",Netral
overthinking mood on tengah malem:( https://t.co/FZBPOF3Fsv,Negatif
"Page 365 of 365 Dituntut dewasa oleh usia Dipaksa kuat oleh keadaan Dihukum oleh luka &amp; kecewa.  Kita punya keinginan, tapi keadaan punya kenyataan.  It's okay if this year wasn't how I imagined it to be, I can do better next year even no one stayed when I was at My worst!!! https://t.co/hyL7eHVc0p",Positif
"Simpan dl, kalo ada rezeki lebih kuy staycation https://t.co/WQR15PLe7S",Netral
Craving sweet tooth tp di apt nggak ada sama sekali yg manis2....mau beli tp mager keluar dr apt even turun ke lobby...😅😅😅,Netral
jujurly bgt bangga pada diri gue sendiri sih atas apa yg udah dilewatin selama ini 🥺,Positif
"the last day of 2020, hopefully next year will be even better 🤲🤲",Positif
Yah ke spill lagi @PNS_Ababil https://t.co/KazNzOj1Ak,Negatif
"That's why i never trust someone, even when they call their name a “best friend” 🤮 https://t.co/FDhka4B4nQ",Negatif
"whatever he does always surprises us and makes us even more proud of him, stay healthy naa ❤️❤️  #MewSuppasit @Msuppasit https://t.co/FRdudI7Maq",Positif
"Dear Self, U deserve a rest, stop over thinking 🙂 don't be too hard on urself. Whatever happens, d next phase is always d better one.",Positif
u’r not kidding around... https://t.co/7Jz1Mvdn9I,Netral
Rest in peace. Rest in heaven Uncle Thank you so much for always make all people around the world always smile. One of the best comedian in Thailand  #ripน้าค่อม https://t.co/mKFRDL8u4D,Positif
"Lately, I just realize that a lot of things I don't know, don't understand, feeling so far from other people achievement, even far from my own dreams. So I did my work at a day, and try to learn a few course at the night, I just don't wanna lose my quarter life.",Positif
𝙋𝙖𝙜𝙚 365 𝙤𝙛 365  Thank God for everything that happened this year.   Hopefully next year will be even better than this year.,Positif
"I meditated for 91 days in a row back in 2014, I think. Missed day 92 and never went back to the habit  Same thing happened while learning Spanish lol  Def not the apps' fault of course, but it is a bit of a pattern https://t.co/W1A2oz0cGH",Netral
Hai Bestie apasih Buta Warna itu ?? . Mempengaruhi dalam segala aktivitas kita ngk sih ?? 🧐 . Simak yuk informasinya .. . . @ Yogyakarta https://t.co/UrGWWqc8OQ,Netral
"Kepo juga kan lu, lagian pake segala ngeghosting. Pdhl gue yg punya niat jahat https://t.co/mQv2lFYGpq",Negatif
"I feel like I need someone to care abt me recently. Too tired to be independent, honestly",Negatif
"Ken shows his English capability lately, don't you think? Since long ago, he responds English tweets once a while but mostly only thanks or ok or hi. But lately he types more.   He never indicates he is good in English but he is!! I'm so happy and proud. 🥰",Positif
haha aku kaya cewe2 clingy annoying yg bikin ilpil terus,Negatif
Kepo berlebihan tidak baik https://t.co/E1C0z5Ddmw,Negatif
"tetep 10 sihhhh, tidak mengapa sekali bestie asal lebih tinggi darikuu https://t.co/sA7wYrDCzY",Netral
What is the difference between on and in? Which time I can use in and on? https://t.co/iwLDuccD6g,Netral
i'm actually nice person so if im rude to you you probably deserve it,Negatif
"Katanya ini wall pelet buat crush, jadi kalau kita pakai wall ini crush bakal chat &amp; itu semua bohong, karna aku gak punya nomor crush jadi bohong. https://t.co/vURqzfIPHf",Negatif
I am still upset. So whatever lah jadwal November I don't care...  Laporan okt juga gabakal ngingetin  lagi..,Negatif
Xixixi aku lagi di titik 0 nie bestie 🥰 https://t.co/zr8FrCf4P1,Positif
"Anyway..What will you do with the rewards? Anyway  I am Pretty sure  Some people will comment""Throw money around"" Alias ""Foya-foya"" 😩",Negatif
Long weekend  Saturday (with bestie)✅ Sunday with (family)✅,Positif
Healing is so hard. https://t.co/o1YsaJ3SPx,Negatif
"Mau sepeka apapun crush kamu, tapi kalau dia mau sama temanmu ya percuma.",Negatif
"Capek bestie, ya Tuhan pengen putus asa aja sama jodoh. Ikhlas-ikhlas dah di duluin adek² gw",Negatif
"Punya rencana staycation, tapi tuh masih lama yaa rencananya Tapi udh pengen ngelist, bawa baju berapa ya,  bawa makanan apa ya, disana masak apa ya, disana mau ngapain ya. Excited bgt bawaannya, semoga sehat2  ya teman2qu ❤",Positif
"Udan udan , dewean nd kos : Mangan indomie ❌ Overthinking ✅",Negatif
Do whatever you want!,Netral
Somehow it makes sense 😂😂 https://t.co/hb29WrgJQJ,Netral
Wtf bukannya tidur malah overthinking mikirin ini itu.,Negatif
🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️🕯️currently manifesting : https://t.co/DyTtD23jOo,Positif
"Fren cukup mbok ra gendeng gendeng, aku wes kere tenan nek gur mbok jak i healing trs 😭😭😭 @haysayaaang https://t.co/M7sGvIiXZL",Negatif
NERD ?? I Prefer The term Intellectual BADASS - #injurytime2020 #jagovapourid #jagovapornz #goawaycovid19 #casualultras #hooligans  #adidasfirebird  #adidadspezial  #December2020 #kaledoscope  #whateveerrrr https://t.co/YiIhOITI34,Netral
"I didn’t understand about YT Rewind actually. Don’t get me wrong, it’s good. But just don’t understand the purpose. Is it rewinding what’s trending on YT or on somewhere else (other streaming platform)?",Negatif
I literally stepped out of my comfort zone. The old me wouldnt want to meet new people and socialize. Now I have no choice 🥵🥵🥵🥵,Negatif
Shared lyrics for song probably i can’t made it https://t.co/Zhda1OgHM5,Netral
31 Des 2020 lepas behel (just for a while),Netral
"Gw lebih prefer kirim cv ke email perusahaan daripada kirim ke email pribadi, klo dikirim ke email pribadi resiko penyalahgunaan datanya lebih besar.",Netral
Flexing workspace sore ini. Selamat hari Jumat dari Alor! https://t.co/YFa5PQ7xvc,Positif
With my bestie waktu perawatan gigi di Tita. Discuss n consul bisnis di warung sate kambing.. Makasih mysoulmate. https://t.co/MLCHFlUjwf,Positif
"My smile, You caused that Even my tears",Netral
"Njir, diledekin babi ngepet gara2 kasus babi depok. Gue emang keliatan banget kaya pengangguran tapi berduit; bangun siang, jalan2 mulu, makan enak2, belanja2, beli motor baru, pulsa unlimited, dll. Wooy... garangan tua makanya kerja yg bener, elu kebanyakan kepo idup orang sih🤦‍♂️",Negatif
Mika’s birthday lunch today. You can probably guess where we are...,Netral
"Terimakasih 2020 Bukan tahun yg sempurna tapi tahun yg penuh anugerah.  Banyak berkat, banyak healing, banyak pencapaian, banyak keajaiban..  Makin optimis sama tahun 2021. God with me. Thankyou.",Positif
Hey ga sabar besok bestie????????? @arraillona,Netral
Not even looks like beauty clinic. More like an office https://t.co/djCyFbW8yY,Negatif
"Self healing terbaik adalah tidak melibatkan orang lain, setidaknya tidak ada luka baru yang tercipta",Positif
"Contohnya langsung ngomong to the point ""besok aku ke rumah ya buat lamar kamu"" https://t.co/a1fgAYB5Ef",Netral
"Berhamburan seperti keripik belut yang jatuh daei meja makan. Muballl...,   Dulu @andikaputri23 nemenin biasanya healing kl pusing dan jenuh belajar, kalo mau maghrib diburu2 sholat ngajinya biar bisa berangkat mainnya ga pulang kemaleman. Sekarang ga ada yg digangguin 😭😭",Negatif
"The tree of life / Sefirot and started telling people it's evidence that the myth of the world tree, i.e. Yggdrasil for the Norse, was actually inserted by Jews into Indo-European mythology.. https://t.co/4jwuLojY7Y",Netral
"Even kakak gue lulus PNS, kok gue ga kepikiran sama sekali utk jd PNS ya? Minimal ada ketertarikan gitu hm",Netral
Harus santuy,Netral
"A friend with a psychology background once asked me, why I could write and explain things concisely even though I have #ADHD since it is atypical. I pondered upon this question for months and now I have a satisfactory answer: I am trained to write from my teenage years.",Netral
"I mean idk, all I do is giving ppl with the best that I can give. But I rarely ask anything for return (which is good), and for goddamn sake I'm not gonna ask for any from you unless if I really have to.  Just one thing that sometimes I really need as a return: don't disturb me.",Netral
"Minggu ini strolling around kawasan Cihapit. First stop sarapan di “Seroja Bake” lokal bakery dengan pilihan menu dan rasa yang unik. Tadi pesan palova musim buah, roti bakar ala kopitiam,golden latte dan kopi sanger klasik. Tempatnya kecil,sederhana,hangat n teduh.Menyenangkan🥰 https://t.co/52ZGOhIZKC",Positif
Ppkm uwiso to su  Arep healing Iki lho nyok Gemes akutuh  Hehehe,Negatif
Good morning to my lovely sweetie baby bestie https://t.co/sHqRhI7mb9,Netral
"Setelah ""deep talk"" tadi malem, munculah mata sembap pagi ini 🙂",Negatif
"Love baby😗😗😗😍😍  I can't stop listening to the new song #RushHour, by #Crush featuring and starring #JHOPE of #BTS, my trending song choice. (@BTS_twt) https://t.co/QHkyPDuMSe",Positif
"Ditengah maraknya budaya flexing Bisa jadi ambisi untuk pengin beli kendaraan mewah, pakaian mahal, sepatu keren, dan barang²/fasilitas mewah lainnya bukan sekedar untuk dipamerkan namun barangkali sebetulnya itu keinginan rasa hormat atau pengin dikagumi atau disegani",Netral
"one more sweetest girl I know, even though we have to be constrained by language in communicating but so far we are still holding on to greeting each other, Janee hahahaha. Thank you for sharing your story with me. I love you moreeeee 🤍🤍 @simpforjakehoon https://t.co/bzGgKUAhU9",Positif
"tar jangan salahin, kalo rekap pengajar kaga ada yg ngurus. Uda gua bilang kan dari maren, even kita kerja emang bareng2, tapi teteup kudu ada yg ngurus, ada PJ nya. Kalo kaga ada PJ, siapa tu yg mo Tj? biar jelas siapanya yg kerja.",Negatif
"Cara yang paling tepat untuk gk terlalu overthinking sama kejadian masa lalu, emng agak berlebihan tapi menurutku ini sih yang baik untuk dilakukan",Netral
"This is the first song that made me know &amp; love korean idols. And B.I caught my attention. Since that day I looking for everything about iKON and stand with iKON as iKONIC. Knowing their struggle to debut, it made me love iKON even more. For now I only support both of u, https://t.co/oa6VZWfz87",Positif
Who else cry while watching Beyonce home coming documentary on Netflix?,Netral
"gw jg prnah nemu anak superduper bandel gt, di suatu klinik, tembok ditendang2, sol sendalnya dy cap cap in ke tembok, tembok klinik literally putih bersih, jd kotor bgt kna cap2 sendalnya, emaknya main hp aj, si emak jg parah galakkkk bgt k ptugas klinik.. https://t.co/ydZfWD18S8",Negatif
"* This vertigo headache seems won't go away &amp; every time I try to do harder activities, my body will trembling &amp; almost fainted.* My 1st reaction as an old-timer misanthropic &amp; slightly anti-natalist when people around me decided to have 3rd kids &amp; so on... :😐😐😐#AddMyBeer https://t.co/EIKFe4LZk7",Negatif
Healing mental health,Netral
"7 years ago, I spend my new years with doing a photoshoot.It's been quite a while since I'm doing a proper shoot. Been too busy with work. https://t.co/e4Hk9XzC0b",Netral
maju paling depan. gpp bestie ttp hidup walaupun hancur berkeping-keping 👍 https://t.co/l8ykjXtZE6,Negatif
How can you convince others that you are a decent person and strongly opinionated when you can't even properly select the company you'd like to keep with?,Netral
"Oh Dear…. Come back all of you… it's up to you to go through bni, mandiri or bca or even from the hands of my boss  ~ my cry for my money that went somewhere …… https://t.co/1J79a8D5a5",Negatif
My bestie ✨✨ https://t.co/UqJOatztXX,Netral
Supaya gak Overthinking imbangi si Thinking dengan Doing.   -Zein Permana-,Netral
Rich Indonesian nibbas living in the US starter pack:  - Mostly only around Cali or NYC - Pretending they're valley girls if they're in Cali  - Mostly college students and/or artists - At some point they started a youtube channel about their life in the States,Netral
"Semalam banyak ngobrol sama @alfiefiann soal my anxiety, setidaknya lebih lega ya.",Positif
"Ngeliat konten dia kayaknya settingan deh, masa model stranger gak gerak sampe gambarnya selesai which is gambarnya jg bukan model quick sketch https://t.co/W5vvzh2E0p",Negatif
"Hari Senin tanggal merah fenomena langka, semoga harimu tidak suram, bisa pergi healing  Healing healing tai kucing Hari senin ku : https://t.co/d95IZf2hqW",Negatif
Kalau malam malam mulai overthinking kan,Negatif
Bestie since 2020💝 @dimsumtrush https://t.co/qeU69hy5t7,Positif
"No, I don't think so, why did you put somebody else at uncomfortable position &amp; demand them to understand your current state of replying text late? Yeah, some toxic people sometimes can't even recognize they are toxic themselves with all petty excuses. https://t.co/snCmKydNMU",Negatif
"and I will still be the same me, even though it's a little different now... @ Jalur Pantura Tuban https://t.co/tjyx7rOVXq",Negatif
Kalau disuruh tanya dominan Gerd atau Anxiety nya jawabnya ya kagak tau.  Karena mereka berdua selalu bersama 🤭,Negatif
"""aku lagi gamau berhubungan sama siapa² dulu, mau healing""",Negatif
Bantuan terkait menghubungkan nomor ponsel ke akun Anda https://t.co/mcU9bmwEzY,Netral
Sepertinya notif WhatsApp cuma rame krn group bestie dan group kelas SMA doang ya bund🥺,Netral
"My mom get goosebumps so much when she listen this, i've done showing this cover to my mom and her respon make me crying so much😭 she loves them and respect their hardwork literally i'm crying so much https://t.co/0nn93WU2DN",Positif
"Happy new years! If you have a resolution, stick it somewhere else because having a new years resolution is for losers.  If you want to make a change happen, make it now and don‘t put a date on it. You’re not gonna do it anyways. Let‘s crush it this year! ❤️",Positif
Really disappointed in him he broke his promise I love to see the five of them without the presence of Mark and Heechan it must be really difficult for him even though he is always still able to smile and Stay cheerful when you get an award without a friend,Negatif
anxiety everytime~,Negatif
Ak kepo sma satu chara ini:3 https://t.co/0ot1owGuCX,Netral
Malem - malem gini udah jam 23:36 hujan pula enaknya deep talk nih hmm 😅,Positif
gatau bawaannya overthinking aja 😔,Negatif
Healing dulu biar kayak orang2,Positif
My healing process https://t.co/44dqh7vTXm,Positif
Jam segini malah overthinking😐  Sejam lagi tahun 2021🎂😇,Negatif
"Even menurutku itu ga sepenuhnya bnr si. Kek, mereka yg nonton drama jg dpt ""something"", misal makin kebiasa bhs korea, or mentally dia happy. There is no wrong with that. Haha, sbbrnya motivasi kek gini udah ga terlalu berpengaruh si.. for me haha https://t.co/qMaYOt2dnc",Negatif
Dari dulu selalu kepo sama orang misterius,Netral
Masih di fase denial nih kayanya🙃,Negatif
Anjirr overthinking pertama di tahun 2022,Negatif
"Yang haluin VMIN mundur bestie, pawangnya vmin serem bgt ntar ngambek minta susu pisang 1 truk 😭😭🤭😆😆🫶🏻  #Jungkook #vmin #BTS #BTSARMY https://t.co/XPL6JMhfnZ",Positif
keep smiling even though it hurts 😊💔,Positif
Break Even Point,Netral
"Percayalah. Saat secondary support system mu tidak mendukungmu. Engkau masih punya sahabat""mu, orang"" terdekatmu, dan masih punya lingkungan tempat engkau berpijak yang akan ada disisi mu. Bahkan alam semestapun bisa membuatmu bersukur akan kehidupan yang engkau miliki. Godbless. https://t.co/OxEMM72Rwy",Positif
Knp pd ngomongin bestie anjir,Negatif
I have a crush on you 🙃,Positif
Get the perfect protection wherever you go with our products. What’s your favorite? Dark Brown? Red Brown? Natural? or Midnight Black? Make sure you grab it fast while stock lasts! 😁  #brompton #bromptonindonesia https://t.co/vaAKh1GhxN,Netral
Bersiap MINI Staycation Weekend to Bandung @mini_maxindo @nyomantr @ Gelanggang Olahraga Bung Karno https://t.co/rKldr0mJDV,Netral
Healing 🤪🥰💗👨‍👩‍👧 @ Batu Angkruk Dieng https://t.co/Yb0h6oflVP,Positif
"Yg dibahas kelakuan jelek fansnya tp denial, malah bawa2 prestasi idolnya. Ya idolnya emg berprestasi bgt, tp fansnya buseengg rusuuh mania wkwk",Negatif
"Hello my bestie!  Congratulations for us! #classof2020 #Graduation2020  #graduation  #universityofsurabaya  #universitassurabaya  #ubaya  Thank you for all those memories. Beautiful memories, beautiful experiences. I heart you❤️💜💚💙🖤💛🤍🤎 @Dianabetty97 https://t.co/XtvKErGdbh",Positif
"Ini satu2nya akun yg ga sy private, jadi jika km mengikuti sy sampai di akun ini, berarti fix km seseorang yang memang g punya waktu dan seseorang yang berharga, sampai2 kepo banget sama sy hingga saat ini. Tapi perlu km tau, sy g akan pernah jadi pembenci seperti km. Saranghaeyo",Netral
"March started with a dispute between Kakao M and Spotify.  Dude, even Mr. Tablo called this out. Imagine I can't celebrate Yoongi's birthday without Eight. Sad.",Negatif
Healing me in the night https://t.co/eHpbh3FKOZ,Positif
Today... Or later... Even tomorrow We don't know if god still gives you time. One thing I believe in is that God knows what's best for me. @ Jam Gadang Bukittinggi https://t.co/vVtiZE4u38,Positif
hhhhh  BAGAIMANA CARA MANIFESTING DIRI BIAR DAPAT RACAP SEGERA https://t.co/4CYAWNuxjn,Netral
"Udah enek gua emang. Perang emang salah, tp objektif lah mandang semua perang salah. Perang di negara timteng dijadiin jokes ga ada yg koar2 jd sjw. Perang di ukraina semua org tbtb jd yg si peduli. I enjoyed myself being ignorant and make fun of them, while it last. https://t.co/U1Ir2E8div",Negatif
Yukkkk dibaca bestie https://t.co/BPQ5zj7MOy,Netral
Never felt so wronh for being overthinking.. I'm sorry.. 😢,Negatif
"gausah flexing, no body care bro. jare koncoku",Negatif
trus buat mereka yg stress dengan dunia ini yg biasa ngluapin atau healing nya di dunia games suruh ngapain? Main judi online tuuu!!!,Negatif
"hei kamu , iya kamu 🤣  kepo banget sih sama akun gw 🤣🤣 kamu kurang kerjaan ya , sini gw kasih kerjaan 😂 cucian di dapurku pda numpuk tu😂😂 dri pada loe kepoin gw, mending ketemu gw langsung kn ngikutin gw kmna2🤣🤣",Negatif
Jaga diri ya bestie @tyndalljennerr https://t.co/Sqi2C60DvI,Netral
Untung bestie aku ga punya twider wkwk,Positif
Loyo bestie,Negatif
"I don’t believe that love actually exists in these world. Everytime I started to put my faith on someone, always ended up being fools.",Negatif
Healing terbaik = Pulang,Positif
Kaki aku keseleo akibat deeptalk ma linda semalam,Negatif
"Selamat tidur, jangan overthinking terus gabaik buat kesehatan🙆",Positif
Kasian tar kupinh crush nya panas diomongin mulu https://t.co/UogahMDI7h,Netral
"Kenapa setiap yang ngajakin healing selalu baru sampe depan pintu rumah, udah di suruh gas lagi dan ga bisa nolak lagi... Minimal 30 menit sebelum otw kek😂",Netral
Yaallah overthinking,Negatif
Gk enk bgt ya swing mood tanpa sebab...😌 Bonus overthink lagi.,Negatif
"Hidup cuma sementara. Kalo lagi bahagia ya dinikmati, tapi jangan sampai denial kalau besok-besok bakal terus baik-baik aja.",Netral
Menurut kalian 700k prefer beli yg mana Costum.                               Nendroid. https://t.co/Bt4gWXpqY5,Netral
stare at her while she's sleeping. thinking why we got this far.,Netral
"As in case with Only One in Korea, this single was almost named 'The Shadow'.The Japanese version of The Shadow music video was shot along with the Korean version, while Only One in Japanese version had a brand new video. https://t.co/xj2jv7j41v",Netral
"Paling ga suka sama org yg kirim pesan cuma ""mba"" ""cess"" ""rik"" kenapa ga to the point aja si kaya begitu tu bikin orang deg2an anjim.. Apa cuma aku aja yg kaya gini? Apa aku terlalu over? Aku rasa enggaa!!",Negatif
Self healing itu ketika lu masuk angin dan minum tolak angin #MomenKetika https://t.co/SPz63XFYlE,Positif
"ig live kemarin jae bilang ""gimana kalo pas gw nyanyi org² kek hah ni anak siapa si? lagu apa ini? wkwkwk""  ya karena lo bawain lagu baru bestie, gimana ceritanya coba org pada apal 😭",Negatif
"""Liburan lah liburan. Healing kita healing. Working mulu..""📍Mutun Beach, Lampung.#pantaimutun wonderfulindonesia #photography #naturephotography #mobilephotography #shotoniphone #iphone #ridhophotography https://t.co/27sC1aEbAq",Netral
healing = hilang,Netral
"Markis Kido/Hendra Setiawan in Beijing still gave me goosebumps. Played in front of thousands of Chinese supporters at their home soil, lost the 1st set, 5 straight match point saved by Cai/Fu, but still managed to win the gold medal. Legends. https://t.co/9R3qDZIOSP",Positif
"Speechless pas ada ibu2 cerita kl dia anosmia 10hari tp diem2 aja ga swab segala macem, kayak denial, dengan gampangnya bilang tp aku tetep ke pasar mb",Negatif
"Your prompts is always good, sometimes i can't choose, i like them all. So whatever the result in the end, i always read it. https://t.co/Q4KxGCo9di",Positif
"Oval Dice Navy Fit to M (P 61cm LD 45cm) Bahan knit tebal Mulus, no defect!  #thriftsurabaya #thrifting #thriftshop #thriftstore #secondimport #rajut #cardiganrajut #sweater #sweatermurah #thriftsweater #knitwear https://t.co/0Z1u7CP0NR",Netral
"""BURNOUT""",Negatif
This mf wanted a holiday.... More pics to come @artmonkees. So we on Bali for a while sure he will post more https://t.co/tmT4JVfqag,Netral
Kepala gw panas.. literally panas,Negatif
Anak dua ini sungguh bestie sekali 🤣 https://t.co/I1QO2tTPnw,Positif
Antrian beli baju lebaran sudah kaya gini. Nature is healing 😆. https://t.co/eRL5f2Nw8U,Netral
we deserve at least 2-3 goals and we actually didn't know what Sergi does? https://t.co/rwkkUZOL5M,Netral
Healing healing …. (Isi sendiri)😂✌️ @ Abhayagiri - SWH Resort https://t.co/YVnuj56HSi,Netral
"Ngga lagi. Terakhir kali crush gue kek bgst, sok cyborg gitu. Padahal kerjaannya ngebaperin gue dulu 🙂 https://t.co/wy9Crwsq2m",Negatif
Kopdaaar santuy silaturhmi bogor cibinong https://t.co/ZxzAweGC18,Positif
Good morning all my friends around the world https://t.co/CkEk7Hgdyo,Netral
Zaed bertanya : Kalok aku masih kepo ke dia apakah aku masih ada rasa sama dia ya mer ?   Amer menjawab: kalo kamu pernah mengalami kejadian sial trus kamu keinget apa berarti kamu pengen kejadian itu terulang lagi? Engga kan? Dah kan🤣,Netral
"Guys i know yall being considerate and i am grateful but can u pls stop sending me foods😢 im overwhelmed, capek ditelfon bagaimana keadaan, mana kamar pengap nda ada ac🥵 dan nda bisaka habiskan semuanyaaa wkkw love u guys but pls try to stand on my shoe🥲💕 plz love n gawl",Negatif
"Apalagi jam jam overthinking gini, kalo tiba"" random takut tidur tinggal ketok kamar temen. Lha kalo di rumah sendiri. Kenapa aku cupu ya Rabb 🥲 https://t.co/Km2qZqBkF3",Negatif
"In middle of night im literally sobbed caused by a book created by Tsana ""Geez and Ann""🥲",Negatif
"Trust issues membuat orang susah move on - Aura kasih  Hmmm, menarik. baru aja tadi pagi kepikiran, terus iseng nntn aura ktemu kata sprt itu, yaa karena mengalami sendiri, jadi i do agree sih.",Negatif
Staycation 101 https://t.co/kclwQnl3Cw,Netral
Pala pusing sekaleeee Why overthinking can be too rude?? 😫😫😫,Negatif
...'Cause my world revolves around you.. It's so hard for me to breathe..Ok Good Night. Have a nice dream.https://t.co/j4kZZs5Aqq,Netral
"Beberapa hari Agak susah tidur, overthinking perihal proses yg bakal berjalan kedepan...",Negatif
Otak gue mulai overthinking nih liat trailer  Pakek segala ngigo lagi mas al😂 #IkatanCinta  #ikatancintarcti,Negatif
"Skrg mah apa"" kek ""YAUDAH BIARIN GPP ALLAH YANG ATUR"" wkwkw kek mau kehilangan harta,orang terkasih, dan temen itu yaudahhhhhh gitu. Lagiannn apa"" yg di dunia kan emg gk kekal kan. Semua hanya titipan yaudahhh ngapain dipikir wkwkw bawa santuy aja kan idup cuma sekali🤪",Negatif
"Pengen deeptalk sama ayah,pengen ayah tau sehancur apa aq saat ini,harus pura""bertahan untuk kuat ngejalanin semuanya,kalau ayah tau rasanya capek bgt yah",Negatif
"Love you whatever happens. I carried you for 9 months from Sept04-May05 in my womb and will always be like that in my mind and soul. You’re my one and only. My world. Even if the whole world will hate you, I will always stand by you. https://t.co/0xrk0vyvav",Positif
Firasat apa overthinking?,Netral
"Mestinya tdk usah banyak jalan berliku to the point saja tdk usah ada peristiwa di km50,  trs tdk usah ada Narkoba di Petamburan, ada 37 org FPI terpapar teroris jadi kesannya kurang baik didengarnya lebih baik langsung karena tdk punya legal standing maka FPI dibubarkan titik",Negatif
Hahaha what goes around what comes around https://t.co/dcmNgsX8oC,Netral
"kesini niatnya pengen healing,",Negatif
Pose overthinking. @ East Java https://t.co/mqgVUAJaKi,Negatif
"Ternyata bisa jadi self healing bagi diri. Mungkin fiksi, tapi ingin banget rasanya kalau karya itu bisa di-up.",Positif
Tentang mata yang sulit terpejam? Entahlah karena segelas kopi atau ulah kecemasan overthinking 🙃,Negatif
Bestie 🥰 https://t.co/yEr8SaXbHO,Positif
dikatain 'healing teroooss' sm yg healing ny cm ke burjo,Negatif
"Ohayoupagiii ... Konnichiwa .. Selamat Pagi AyuChan @kepo_jepang .. 🌄🌄... Pagi ini cerah ditempat ku setelah semalam diguyur sama Hujan deras 🌧️🌧️🌧️... Bagaimanakah di sana?? 🗾🗾 . Selamat beraktivitas di Akhir Pekan , jgn lupa sempatkan berolahraga/Yogq di rmh🧘agar bdn sehat https://t.co/2GraKlszId",Positif
Bukan warga +62 kalau tdk kepo soal 20 menit 😊😊😊😊,Negatif
Kante is all around the world,Netral
"manifesting promotor jangan mecima, harga tiketnya mahal sekalian start 2 up to 6 gapapa dari pada affordable tapi segala macem orang masuk, dan yg paling penting BAWA SATURDAY DRIP https://t.co/9p0FWzFhU7",Positif
gangguan kecemasan berlebih bikin susah tidur. tolonglah solusinya  #IkatanCintaEp253 #insomnia #amnesia #susahtidur #anorexia #Anxiety,Negatif
Staycation bareng kamu sabi x https://t.co/xcdJ1mhgDj,Netral
I will always be the person to advocate people to go to therapy because honestly every meetings I've had in the past few years always left me mindblown with the insights I got from the sessions. There's always things I have yet to found or worked on.,Positif
"Now i know, kenapa puasa one piece... Masih denial udh chp 1000...🥲",Netral
I had a strange dream this early morning. It made me holding my boyfriend’s arms even tighter in our little lovely spoon.  WE RAN AFTER PEOPLE! Idk whats going but i was crying in my dream and i couldnt remember how was it started,Netral
Kepo via fake account instagram ❌ Kepo pake akun alter twitter ❌ Kepo pake LinkedIn ✅✅✅✅ https://t.co/WESDILZOjv,Netral
"Beberapa detik selesai post foto, overthinking pun muncul 🤧🤧",Negatif
"For the last year I have worked 100% from an online kanban board.   I used to scribble plans on paper etc but now I think a lot of that is procrastination.   There is a purity in a framework that is literally just “here’s what needs to be done, and here’s what I’m doing”.",Netral
"do whtver u want, whatever.",Netral
Staycation check ✅ https://t.co/O3lTCNQXGL,Positif
"What's the point of ibadah kalo akhirnya diomongin ke orang juga? So sorry gue juga masih jelek ibadahnya tapi kalo lagi ibadah atau sedekah nggak usah umbar2, luntur ceu pahalanya mau lo homo, hetero, trans, sama aje https://t.co/QZQVlwBP8F",Negatif
Lmao is abbreviation of Laughing My Ass Off   Actually it means bokong ku ngakak,Netral
crush aku dingin banget aku yg selalu nyari topik sekarang lagi abiss voba dong kaish topik anti mainstream. org nya sat set gitu dia juga suka ngegame dia org nya juga singkat coba bantuin aku supaya di ngebales cukup panjang.btw orgnya slowrepond.Terimakasih,Negatif
Don't play around with us! https://t.co/AxH5Bj3Vak,Negatif
"My last #sunset for 2020 &amp; it reminded me of Mehmet Murat Ildan when he said, “The strange thing about the sunset is that we actually don’t want the sun to set, we want it to stay right on the horizon, not below it, not above it, just right on it.” https://t.co/3mr1NQ7DVw",Netral
Breakfast with the view from your room ✨   #grandinnabalibeach #innabalibeachgarden #innabalibeachresort #sanur #bali #beach #restaurant #tirtasoleiac #barunaiac  #breakfast #makan #jalanjalan #kuliner #staycation #liburan #balipod #infodenpasar #denpasar #likeforlikes https://t.co/Cp89sig1Bi,Netral
*manifesting https://t.co/LNTmxqUi05,Positif
Gara-gara orang overthinking hampir ngulang tugas gevlek,Negatif
Pagi ini berangkat kerja kok jalanan sepi. Ternyata udah pada libur ya bestie.,Negatif
not even close https://t.co/U2uohrUax2,Netral
Penyegaran temlen inimaa😭 spill produk meap sama skincare nya juseoo😭 https://t.co/ApwEKn7r86,Netral
Apaqa ini petanda next staycation cuss ke solo 🥹 https://t.co/cdn6r6FIA2,Netral
Dont you just hate it saat target kepo lo gak main sosmed 😑😑,Negatif
Overthinking ga kelar2,Negatif
It's history in the making we are all Americans even the assholls help hill there lost souls vote 🗳 https://t.co/kjWCRcdHpo,Negatif
"Haii friend.....udah pada makan malam belomm....btw menunya apa nih kira2 kalian semua...,,??? Wkwk ceritanya kepo nih wkwk🤣😂 @Ungearmyina1  #lovemyself",Netral
spill kegiatan malming kalian dong...,Netral
"31 desember harusnya kalian udah diem di rumah keluarga atau ngga staycation di villa nih, yuk gas booking villa di klik villa",Netral
