tweet,label
rich indonesian nibbas living ini the us starter pack: - mostly only around caci orang nyc - pretending theyre valley girls if theyre ini caci - mostly college students and/or artists - at some point they started a youtube channel about their life ini the states,Netral
"semalam banyak mengobrol sama soal my anxiety, setidaknya lebih lega ya.",Positif
"melihat konten dia kayaknya settingan deh, masa model stranger enggak gerak sampai gambarnya selesai which is gambarnya juga bukan model quick sketch",Negatif
"hari senin tanggal merah fenomena langka, semoga harimu tidak suram, bisa pergi healing healing healing tahi kucing hari senin ku :",Negatif
kalau malam malam mulai overthinking kan,Negatif
bestie since 2020💝,Positif
"no, i dont think so, why did you put somebody else at uncomfortable position &amp; demand them tapi understand your current state of replying text late? yeah, some toxic people sometimes cant even recognize they are toxic themselves with all petty excuses.",Negatif
"and i will still be the same me, even though its a little different now... @ jalur pantura tuban",Negatif
kalau disuruh tanya dominan gerd atau anxiety nya jawabnya ya kagak tau. karena mereka berdua selalu bersama 🤭,Negatif
"""aku lagi enggak mau berhubungan sama siapa² dulu, mau healing""",Negatif
bantuan terkait menghubungkan nomor ponsel ke akun anda,Netral
sepertinya notif whatsapp cuma rame karena group bestie dan group kelas sama doang ya bund🥺,Netral
"my mom get goosebumps sok much when she listen this, ive done showing this cover tapi my mom and her respon memakai me crying sok much😭 she loves them and respect their hardwork literally im crying sok much",Positif
"happy new years! if you have a resolution, stick itu somewhere else because having a new years resolution is for losers. if you want tapi memakai a change happen, memakai itu now and don‘t put a date on it. you’re not gonna di itu anyways. let‘s crush itu this year! ❤️",Positif
really disappointed ini him he broke his promise i love tapi sih the five of them without the presence of mark and heechan itu must be really difficult for him even though he is always still able tapi smile and stay cheerful when you get an award without a friend,Negatif
anxiety everytime~,Negatif
aku kepo sama satu chara ini:3,Netral
malam - malam begini sudah jam 23:36 hujan pula enaknya deep talk nih hmm 😅,Positif
enggak tau bawaannya overthinking saja 😔,Negatif
healing dulu biar kayak orang-orang,Positif
my healing process,Positif
jam segini malah overthinking😐 sejam lagi tahun 2021🎂😇,Negatif
"even menurutku itu enggak sepenuhnya benar si. kek, mereka yang menonton drama juga dapat ""something"", misal makin kebiasa bahasa korea, orang mentally dia happy. there is no wrong with that. haha, sebenarnya motivasi kayak begini sudah enggak terlalu berpengaruh si.. for me haha",Negatif
dari dulu selalu kepo sama orang misterius,Netral
masih di fase denial nih kayanya🙃,Negatif
anjir overthinking pertama di tahun 2022,Negatif
"yang haluin vmin mundur bestie, pawangnya vmin seram banget entar mengambek meminta susu pisang 1 truk 😭😭🤭😆😆🫶🏻",Positif
keep smiling even though itu hurts 😊💔,Positif
break even point,Netral
"percayalah. saat secondary support system mu tidak mendukungmu. engkau masih punya sahabat""mu, orang-orang terdekatmu, dan masih punya lingkungan tempat engkau berpijak yang akan ada disisi mu. bahkan alam semestapun bisa membuatmu bersukur akan kehidupan yang engkau miliki. godbless.",Positif
kenapa pada mengomongkan bestie anjir,Negatif
i have a crush on you 🙃,Positif
get the perfect protection wherever you go with our products. what’s your favorite? dark brown? red brown? natural? orang midnight black? memakai sure you grab itu fast while stock lasts! 😁,Netral
bersiap mini staycation weekend tapi bandung @ gelanggang olahraga bung karno,Netral
healing 🤪🥰💗👨‍👩‍👧 @ batu angkruk dieng,Positif
"yang dibahas kelakuan jelek fansnya tapi denial, malah bawa-bawa prestasi idolnya. ya idolnya memang berprestasi bgt, tapi fansnya buseengg rusuuh mania wkwk",Negatif
"hello my bestie! congratulations for us! thank you for all those memories. beautiful memories, beautiful experiences. i heart you❤️💜💚💙🖤💛🤍🤎",Positif
"ini satu2nya akun yang enggak saya private, jadi jika kamu mengikuti saya sampai di akun ini, berarti fix kamu seseorang yang memang enggak punya waktu dan seseorang yang berharga, sampai-sampai kepo banget sama saya hingga saat ini. tapi perlu kamu tau, saya enggak akan pernah jadi pembenci seperti km. saranghaeyo",Netral
"march started with a dispute between kakao sama and spotify. dude, even mr. tablo called this out. imagine i cant celebrate yoongis birthday without eight. sad.",Negatif
healing me ini the night,Positif
today... orang later... even tomorrow we dont know if **** still gives you time. one thing i believe ini is that **** knows whats best for me. @ jam gadang bukittinggi,Positif
hhhhh bagaimana cara manifesting diri biar dapat racap segera,Netral
"sudah enek gua emang. perang memang salah, tapi objektif lah mandang semua perang salah. perang di negara timteng dijadikan jokes enggak ada yang koar2 jadi sjw. perang di ukraina semua orang tbtb jadi yang sih peduli. i enjoyed myself being ignorant and memakai fun of them, while itu last.",Negatif
yuk dibaca bestie,Netral
never felt sok wronh for being overthinking.. im sorry.. 😢,Negatif
"enggak usah flexing, no body care bro. jare koncoku",Negatif
terus buat mereka yang stres dengan dunia ini yang biasa ngluapin atau healing nya di dunia games suruh ngapain? main judi online tuuu!!!,Negatif
"hei kamu , iya kamu 🤣 kepo banget sih sama akun gue 🤣🤣 kamu kurang pekerjaan ya , sini gue kasih pekerjaan 😂 cucian di dapurku pada numpuk tu😂😂 dari pada lo kepo gw, mending ketemu gue langsung kan mengikuti gue kmna2🤣🤣",Negatif
jaga diri ya bestie,Netral
untung bestie aku enggak punya twider wkwk,Positif
loyo bestie,Negatif
"i don’t believe that love actually exists ini these world. everytime i started tapi put my faith on someone, always ended up being fools.",Negatif
healing terbaik = pulang,Positif
kaki aku keseleo akibat deeptalk sama linda semalam,Negatif
"selamat tidur, jangan overthinking terus gabaik buat kesehatan🙆",Positif
kasihan entar kupinh crush nya panas diomongin mulu,Netral
"kenapa setiap yang ngajakin healing selalu baru sampai depan pintu rumah, sudah di suruh gas lagi dan enggak bisa nolak lagi... minimal 30 menit sebelum otw kek😂",Netral
yaallah overthinking,Negatif
enggak enak banget ya swing mood tanpa sebab...😌 bonus overthink lagi.,Negatif
"hidup cuma sementara. kalo lagi bahagia ya dinikmati, tapi jangan sampai denial kalau besok-besok bakal terus baik-baik aja.",Netral
menurut kalian 700k prefer beli yang mana costum. nendroid.,Netral
stare at her while shes sleeping. thinking why we got this far.,Netral
"as ini case with only one ini korea, this single was almost named the shadow.the japanese version of the shadow music video was shot along with the korean version, while only one ini japanese version had a brand new video.",Netral
"paling enggak suka sama orang yang kirim pesan cuma ""mba"" ""cess"" ""rik"" kenapa enggak tapi the point saja sih kayak begitu itu bikin orang deg-degan anjim.. apa cuma aku saja yang kayak gini? apa aku terlalu over? aku rasa enggaa!!",Negatif
self healing itu ketika lu masuk angin dan minum tolak angin,Positif
"ig live kemarin jae bilang ""gimana kalo pas gue nyanyi org² kayak hah nih anak siapa si? lagu apa ini? wkwkwk"" ya karena lo bawain lagu baru bestie, bagaimana ceritanya coba orang pada hapal 😭",Negatif
"""liburan lah liburan. healing kita healing. working mulu..""📍mutun beach, lampung. wonderfulindonesia",Netral
healing = hilang,Netral
"markis kido/hendra setiawan ini beijing still gave me goosebumps. played ini front of thousands of chinese supporters at their home soil, lost the 1st set, 5 straight match point saved by cai/fu, but still managed tapi win the gold medal. legends.",Positif
"speechless pas ada ibu-ibu cerita kalo dia anosmia 10hari tapi diem2 saja enggak swab segala macem, kayak denial, dengan gampangnya bilang tapi aku tetap ke pasar mbak",Negatif
"your prompts is always good, sometimes i cant choose, i like them all. sok whatever the result ini the end, i always read it.",Positif
"oval dice navy fit tapi sama (p 61cm ld 45cm) bahan knit tebal mulus, no defect!",Netral
"""burnout""",Negatif
this maaf wanted a holiday.... more pics tapi come . sok we on bali for a while sure he will post more,Netral
kepala gue panas.. literally panas,Negatif
anak dua ini sungguh bestie sekali 🤣,Positif
antrian beli baju lebaran sudah kayak gini. nature is healing 😆.,Netral
we deserve at least 2-3 goals and we actually didnt know what sergi does?,Netral
healing healing …. (isi sendiri)😂✌️ @ abhayagiri - swh resort,Netral
"enggak lagi. terakhir kali crush gue kayak bgst, sok cyborg gitu. padahal kerjaannya ngebaperin gue dulu 🙂",Negatif
kopdaaar santuy silaturhmi bogor cibinong,Positif
good morning all my friends around the world,Netral
zaed bertanya : kalo aku masih kepo ke dia apakah aku masih ada rasa sama dia ya mer ? amer menjawab: kalo kamu pernah mengalami kejadian sial terus kamu teringat apa berarti kamu pengin kejadian itu terulang lagi? enggak kan? deh kan🤣,Netral
"guys i know yall being considerate and i sama grateful but can lu pls stop sending me foods😢 im overwhelmed, capek ditelfon bagaimana keadaan, mana kamar pengap indak ada ac🥵 dan indak bisaka habiskan semuanyaaa wkkw love lu guys but pls try tapi stand on my shoe🥲💕 plz love n gaul",Negatif
"apalagi jam jam overthinking gini, kalo tiba"" random takut tidur tinggal ketok kamar temen. lah kalo di rumah sendiri. kenapa aku cupu ya rabb 🥲",Negatif
"ini middle of night im literally sobbed caused by a book created by tsana ""geez and ann""🥲",Negatif
"trust issues membuat orang susah move on - aura kasih hmmm, menarik. baru saja tadi pagi kepikiran, terus iseng menonton aura ketemu kata seperti itu, ya karena mengalami sendiri, jadi i di agree sih.",Negatif
staycation 101,Netral
kepala pusing sekaleeee why overthinking can be too rude?? 😫😫😫,Negatif
...cause my world revolves around you.. its sok hard for me tapi breathe..ok good night. have a nice dream.,Netral
"beberapa hari agak susah tidur, overthinking perihal proses yang bakal berjalan kedepan...",Negatif
otak gue mulai overthinking nih lihat trailer pakai segala ngigo lagi mas al😂,Negatif
"sekarang mah apa-apa kayak ""yaudah biarkan enggak apa-apa allah yang atur"" wkwkw kayak mau kehilangan harta,orang terkasih, dan teman itu yaudahhhhhh gitu. lagiannn apa-apa yang di dunia kan memang enggak kekal kan. semua hanya titipan yaudahhh mengapai dipikir wkwkw bawa santuy saja kan hidup cuma sekali🤪",Negatif
"pengin deeptalk sama ayah,pengen ayah tau sehancur apa aku saat ini,harus pura""bertahan untuk kuat ngejalanin semuanya,kalau ayah tau rasanya capek banget ya",Negatif
"love you whatever happens. i carried you for 9 months from sept04-may05 ini my **** and will always be like that ini my mind and soul. you’re my one and only. my world. even if the whole world will hate you, i will always stand by you.",Positif
firasat apa overthinking?,Netral
"mestinya tidak usah banyak jalan berliku tapi the point saja tidak usah ada peristiwa di km50, terus tidak usah ada narkoba di petamburan, ada 37 orang fpi terpapar teroris jadi kesannya kurang baik didengarnya lebih baik langsung karena tidak punya legal standing maka fpi dibubarkan titik",Negatif
hahaha what goes around what comes around,Netral
"kesini niatnya pengin healing,",Negatif
pose overthinking. @ east java,Negatif
"ternyata bisa jadi self healing bagi diri. mungkin fiksi, tapi ingin banget rasanya kalau karya itu bisa di-up.",Positif
tentang mata yang sulit terpejam? entahlah karena segelas kopi atau ulah kecemasan overthinking 🙃,Negatif
bestie 🥰,Positif
dikatai healing teroooss sama yang healing nya cuma ke burjo,Negatif
"ohayoupagiii ... konnichiwa .. selamat pagi ayuchan .. 🌄🌄... pagi ini cerah ditempat ku setelah semalam diguyur sama hujan deras 🌧️🌧️🌧️... bagaimanakah di sana?? 🗾🗾 . selamat beraktivitas di akhir pekan , jangan lupa sempatkan berolahraga/yogq di rmh🧘agar badan sehat",Positif
bukan warga +62 kalau tidak kepo soal 20 menit 😊😊😊😊,Negatif
kante is all around the world,Netral
"manifesting promotor jangan mecima, harga tiketnya mahal sekalian start 2 up tapi 6 gapapa dari pada affordable tapi segala macam orang masuk, dan yang paling penting bawa saturday drip",Positif
gangguan kecemasan berlebih bikin susah tidur. tolonglah solusinya,Negatif
staycation bareng kamu sabi kali,Netral
i will always be the person tapi advocate people tapi go tapi therapy because honestly every meetings ive had ini the pasti few years always left me mindblown with the insights i got from the sessions. theres always things i have yet tapi found orang worked on.,Positif
"now i know, kenapa puasa one piece... masih denial sudah chp 1000...🥲",Netral
i had a strange dream this early morning. itu made me holding my boyfriend’s arms even tighter ini our little lovely spoon. we ran after people! idk whats going but i was crying ini my dream and i couldnt remember how was itu started,Netral
kepo via fake account instagram ❌ kepo pakai akun alter twitter ❌ kepo pakai linkedin ✅✅✅✅,Netral
"beberapa detik selesai post foto, overthinking pun muncul 🤧🤧",Negatif
"for the last year i have worked 100% from an online kanban board. i used tapi scribble plans on paper etc but now i think a lot of that is procrastination. there is a purity ini a framework that is literally just “here’s what needs tapi be done, and here’s what i’m doing”.",Netral
"di whtver lu want, whatever.",Netral
staycation check ✅,Positif
"whats the point of ibadah kalo akhirnya diomongin ke orang juga? sok sorry gue juga masih jelek ibadahnya tapi kalo lagi ibadah atau sedekah enggak usah umbar2, luntur ceu pahalanya mau lo ****, hetero, trans, sama saja",Negatif
**** is abbreviation of laughing my **** off actually itu means bokong ku mengakak,Netral
crush aku dingin banget aku yang selalu mencari topik sekarang lagi habis voba **** kaish topik anti mainstream. orang nya sat set begitu dia juga suka ngegame dia orang nya juga singkat coba bantuin aku supaya di membalas cukup panjang.btw orgnya slowrepond.terimakasih,Negatif
dont play around with us!,Negatif
"my last for 2020 &amp; itu reminded me of mehmet murat ildan when he said, “the strange thing about the sunset is that we actually don’t want the sun tapi set, we want itu tapi stay right on the horizon, not below it, not above it, just right on it.”",Netral
breakfast with the view from your room ✨,Netral
*manifesting,Positif
gara-gara orang overthinking hampir ngulang tugas gevlek,Negatif
pagi ini berangkat kerja kok jalanan sepi. ternyata sudah pada libur ya bestie.,Negatif
not even close,Netral
penyegaran temlen inimaa😭 spill produk meap sama skincare nya juseoo😭,Netral
apaqa ini petanda next staycation cuss ke solo 🥹,Netral
dont you just hate itu saat target kepo lo enggak main sosmed 😑😑,Negatif
overthinking enggak kelar2,Negatif
its history ini the making we are all americans even the assholls help hill there lost souls vote 🗳,Negatif
"hai friend.....udah pada makan malam belomm....btw menunya apa nih kira-kira kalian semua...,,??? wkwk ceritanya kepo nih wkwk🤣😂",Netral
spill kegiatan malming kalian ****...,Netral
"31 desember harusnya kalian sudah diam di rumah keluarga atau enggak staycation di villa nih, yuk gas booking villa di klik villa",Netral
"gusti tulung paringono ati sing kuat, kanggo ngadepi revisian... 🙏🏽 *sudah butuh healing kayaknya 🤣",Positif
h-1 eid al-fitr ⭐🌙 bismillah... hiatus for a while ✨ selamat hari raya idul fitri sahabatku mohon maaf lahir dan bathin semuanya selamat berkumpul bersama keluarga 🤗✨,Positif
healing katanya🗿,Netral
yuk healing yuk,Netral
"18 years have passed since evidence of war crimes by the us military against detainees at abu ghraib ini iraq caused outrage around the world, but the us government, military and private contractors involved ini the scandal continue tapi enjoy total impunity.",Netral
“working hard is important.but there is something that matters even more: believing ini yourself.”harry potter - order of the phoenix,Positif
"healing ke curug tilu sukabumi, kab. bogor lewat dukung dengan subscribe, like dan komen ya di channel aku 😉🙏🏻 belajar buat vlog sendiri hehehe",Netral
always overthinking,Negatif
"judulnya ochan jalan-jalan 🙈🙉🙊 kali ini ochan healing di pinggir pantai kawasan pulisan, likupang, minahasa utara~ ^^ pamer dulu ke yang meminta foto-foto liburan ochan 🤭😛🐺 .",Netral
"salty air, chased by the sun 🌤",Netral
bagus banget overthinking sampai jam sgini 🙃🥲,Negatif
sumanto yang di spill gue yang deg degan,Negatif
masih menganut paham kalau crazy rich sesungguhnya itu malah jarang atau malas flexing.,Netral
straight tapi the point,Netral
"lu know nct has 23 members and thats kinda risky .. i mean its really possible for 2-3 of them tapi might leave the group.. like exo.. i mean i love them all and i dont want itu tapi ever happen but, idk im just overthinking rn",Negatif
honestly i need a hard spar.....,Negatif
ya allah beruntung banget punya bestie dari orok yang bener² tulus 😭😭😭😭,Positif
"yang lain pagi staycation, jalan², bakar² aku mah baru sampai rumah pulang kerja. alhamdulillah ya 😌",Negatif
thats why dari dulu gue prefer cuci tangan daripada pakai hand sanitizer.,Positif
gue dibeliin baju lebaran sama bestie 😭😭😭😭,Positif
mau healing malah jadi sinting,Negatif
i need a label for whatever i can do.,Netral
ngeri-ngeri sedap ini hashtag-nya. dari dulu sampai sekarang (even di zaman tes daring) selalu ada kisah miring tentang tes cpns.,Negatif
ayo kejebak ujan di mcd bestie sama mba2 rambut ungu,Netral
"gua termasuk orang yang aware tentang cf,dan merasa terhormat di jadikan cf sama temen-temn gua.skrng gua jadi meragukan cf gua anying,, apa mereka spill gua? ya walaupun gua bukan artis begitu .tapi gua suka aneh-aneh sih.",Negatif
2021 tahun penuh overthinkingyang di bayar dengan kepergian seseorang2021 tahun penuh perjuangan2021 tahun penuh bebantahun 2022 semoga terbayarkan dengan keindahan,Positif
are you expecting hike orang looking for new job? don’t sayang these while negotiating your salary.. ://t.co/5eppiczxcp,Netral
"masak mie ayam tanpa bumbu ayam nya suatu hal yang tolol sih, hambar even di tambahkan kecap saus, nanti semoga kalau enggak di bilang enggak ngehargai masakan orang yang sudah masak.",Negatif
"biasanya yang gampang tercapture itu muka menangis dia kalau berusaha moto pas senyum pas diklik selalu senyumnya somehow deh hilang haha then kemarin pas mengobrol panjang soal masa depan, sih baby h senyam senyum begitu lumayan lama 😆 jadi berhasil deh dicapture",Positif
"[thank you 2020]semoga nanti banyak langkah besar yang berani di ambil dan dijalani. sorry, i cant even loudly shout out that i sama a better person tahan i was 366 days ago. survive. trying. but, still thank you. 2021, bismillah. hasbunallah wa nimal wakil :)",Positif
even you dont care about my feeling im still your friend when you get pain i remember when you were dreaming i was the ghost when you are lost,Netral
"baru tau gue, kalau gue matiin all ""cookies"" aka ""tracker"" di google chrome, mostly gue enggak bisa akses banyak website. even gue dikick dari login email dan kalau dimasuki ulang enggak akan bisa sampai dinyalain lagi tuh trackernya.",Netral
gjd spill wkwk,Netral
goes adalah healing paling terbaik.,Positif
menunggu kamu…… ya kamu yang wa suruh stbye ya ada main disini tanggal segini …… 📸 by ❤️ .tuelah @ astha,Netral
"beginning stages✨ padahal aku hampir 24 jam rebahan, makan nasi banya banya, sama menonton film, jadi agak trust issues sama diri sendiri, tidak bisa menerima energi positif. alias tolong aku pengin produktif 😭",Negatif
"bestie, ada yang baru untuk stok lagu galau malam harimu🙏🏻",Netral
"even seunghee realize that **** is a good team. people are seeing **** as a team, never as a separated talented idol. cause they are complete each other.",Positif
how fomo are born ini indonesian,Negatif
"the think is, this spaniard is not even nadal and itu was on hard !",Netral
"around 8,000 british soldiers are due tapi be sent tapi eastern europe tapi take part ini military exercises.the deployment - one of the largest tapi take place since the cold war - will sih troops placed ini countries from finland tapi north macedonia.",Netral
when will boys realize that girls actually find out everything 😌😌😌,Netral
gua hari-hari galak banget tapi tiap sabtu clingy ke indah,Netral
28 jam overthinking :),Negatif
"for yall who does not have tiktok. i wanna share any videos about the boys cause its blow up on my fyp. sok here is it!❤️ when i sih this video, i remember what zayn said about harry and him me and harry barely talked while ini the band we werent even friends",Positif
aku tidur dirumah bestie ku😃,Netral
"actually, no one want tapi lose contact with their close friendtapi kadang yang kita menghadapi itu waktu enggak mungkin kan ur friend walo sudah beda kota enggak ketemu circle lain yang bikin nyaman ditmpt barunya endingnya chat sekedarnya saja balas sekedarnya saja",Negatif
"kesehatan mental di mata generasi old vs zaman now..... sebenarnya sedikit ironis sih,sosmed menjadi biang depresi tetapi dibuat juga sebagai support system,ya memakai sosial media sesuai kebutuhan saja sih terima kasih tirto",Negatif
"honestly aku sih enggak risih, i mean kenapa sih kalo aku ngetweet bahasa jakarta??",Negatif
healing guys biar enggak hilang hehe,Positif
"hai march, whatever will happen ini the future, i hope i can go through itu with an open heart and gratitude that never stops.aamin.",Positif
malas banget sekolah offline beda sesi smaa crush👎👎,Negatif
what goes around comes around,Netral
mood swing bngt! seharian menangis saja bawaannya!,Negatif
birthday party.. 🥳🎂 happy bday say.. all the best ya . @ barcode club,Positif
"sudah kembali ke kamar, waktunya overthinking kembali xixixi 🗿🗿🗿",Negatif
"self healing pulang kerja ya ngebis lihat pemandangan kota metropolitan sambil dengar lagu, habis itu jalan kaki yang cukup jauh.",Positif
"let itu be,.. for what having a large number of followers but which is unclear and useless, better few followers, which more useful and knowledgeable dyou agree with me..?",Netral
kenapa selalu trust issues sih,Negatif
actually this is the best qiha hairstyle ever 🙄🙄 bring back this era! 👀,Positif
bangun2 sudah overthinking lg🙂,Negatif
support system💛,Positif
"the match will start ini 45 minutes 3 point menuju pucak, sib",Netral
sudah tau brengsek masih saja nyaah bestie,Negatif
this is an essential teraphy😇 teach your heart tapi accept disappointments even from people you love.,Positif
spill your wedding date now baik zuho 💍,Netral
"acaranya sudah mulai lho bestieyuk, kita ngalap berkah dan berdoa di makam karomah mahmud, meminta dipertemukan lagi dengan romadhon tahun depan👇🏻👇🏻 biar dapat thr",Netral
"jujurly aing enggak mau dreamies balik cepat cepet😚soalnya tuh dari yang allobank kemarin saja mereka enjoy jalan jalan anjir biarkan saja dulu, orang makanan di sini juga enak🥰biarin saja mereka enjoy disini makan banyakk🫂🥰",Positif
mencury dari biyel. kepo ah. pasti flop.,Negatif
"orang² pada geleuh dengar kata ""jujurly"" meanwhile aing lebih jijik sama yang mengomong ""mengcapek"", apasih goblok, anjing :(",Negatif
just remembered taeyong dancing while listening bos music,Netral
"i’m a single mom, living ini a country that doesn’t even speak my language, figuring out visas, business documents, licensing, registrations, accommodations, grocery stores, diapers, navigating e-commerce landscape &amp; all the tech that comes with it.. on top of product development",Netral
4 hari libur lumayan buat santuy at home 🥰🥰,Positif
"jujurly gue suka agak malas nih kalau menanggapi cerita lu.. soalnya gue kayak badut.. ditinggal pas gue lagi balas chat lu.. ditinggal ditengah pembicaraan.. pdahl kan yang awalnya mengajak cerita kan, elu.",Negatif
pagi bestie,Netral
mangan. turu. ngising. literally....,Netral
mood swing mania,Negatif
rekomendasi villa atau hotel buat staycation yang pemandangannya bagus di mana di daerah bogor dsknya. pengin juga cari tempat buat melepaskan diri dari kehidupan rutin niy thanks ini advance,Netral
"last time bundd, sudah red flag nih.",Negatif
"iya si, deeptalk. tapi kayak otak tuh berasa penuh banget dan overthinking memikirkan yang sebenarnya enggak mesti dipikriin. ribet banget manusia ini.",Negatif
thanks but no thanks. fix your comments first &amp; learn which comment you can spill tapi others &amp; which better left unsaid. 👎🏿,Negatif
"i wish sometime next year there will be no more of this **** virus around us, hope for much better and normal year ini 2021",Positif
"sometimes we need tapi be alone, right? even cuma sekedar muter muter jalan, makan di tempat makan yangagi di pengenin dan melakukan hal yang membuat diri merasa enjoy tanpa harus diburu buru dan gaenakan sama orang lain.",Positif
"even he di the cover of nessun dorma, excellently! this guys everything....",Positif
mew denial kayaknya ya,Negatif
"page 366 of 366 dear my self thankyou for making itu this far, even on the hardest day and youre still here, your journey up tapi this point hasnt been pretty and they are days youve forget but its oke tapi give your self grace thankyou naa🖤",Positif
"ku kira aku tempat pulangmu, nyatanya hanya sebagai tempat healing sementaramu",Negatif
fix ! lelah bestie jam 21.45 wib baru sampai rumah 🙉,Negatif
dan masih overthinking,Negatif
makanya aku enggak nonton.. kasihan jantungku. entar stress. nanti keluar duit lagi buat healing.. 😂😂,Negatif
kern banget bestie gue selain jago ghibah dia juga sangat multilhonte,Negatif
overthinking dari tadi sambil ngeplay lovenya keysha ena banget :”,Positif
"ke bengkel doang ternyata bisa jadi sarana deeptalk, ya.. 🍃",Positif
kalo dibawa kesini kok jadi buram ya bestie?,Netral
sampai kapan bahasa jujurly muncul di permukaan -_-,Netral
baru jam 6 pagi sudah overthinking.,Negatif
menerima file pekerjaan dari dinas di gdrive dari konsultan yang mengerjakan. literally link itu beredar ke dinas dinas lain dan masyarakat khalayak ramai. nama foldernya: bismillah bestieee . pekerjaan resmi lho ini. proyek milyadan. namanin folder kayak mau paparan skripsi. plis. 😐😑,Negatif
"aku ini bu ibu, selisih usia dari yang paling tua diantara temen2ku juga 10 tahunan saat kuliah. ada dosen yang lupa atau kagok aku sapa pas di lorong kampus, setelahnya itu dosen bapernya luar biasa bikin aku susah. kalau enggak nyinyir ya overthinking dikira aku mahasiswa sombong",Negatif
cool but theyll basically monopolize the economy and the whole market which is kinda nuts,Negatif
"actually, just the beginning. @ menunggu gajihan",Netral
"pendapat dari orang di tampung terus di filter lagi di otak, bukan di jadikan bahan overthinking. dasar aku",Negatif
hidupnya santuy banget ya. :(((,Negatif
lagu healing,Netral
whatever you can eat yourself,Netral
kabur dari pekerjaan yang berkedok healing 😅,Negatif
confuse.,Negatif
"what are you trying tapi fix me for? maybe im broken but im not sure. sama i depressed orang sama i just bored? apathy and irony, post modern anxiety. - ,",Negatif
"jaga kesehatanmu bestie, besok sampai hari sabtu kita siaga jualan nanas 🔥",Positif
untuk yang disana coba deh healing ke danau toba... 😊,Netral
"thank you for everything youve done for me even though itu can not replace your kindness. i will di my best for you, because youre the best person i ever had ini my life. __________",Positif
"kaos rp bronze fit tapi l (p 57cm ld 43cm) bahan flowly lembut mulus, no defect!",Netral
"""education is the most powerful weapon which you can use tapi change the world."" celebrate :",Netral
"jujur saja sih.. saya melihat ini senang + sedih.. senang nya v menambah ba dapat untung juga kan ibarat dapat dolar.. sedih nya ya begini.. mentang-mentang dianggap bestie.. malah kebablasan.. pas disaat itu memikirkan "" apa tidak ingat ya antar perusahaan saling saing?""",Netral
sumpah bagi yang belum update ios 16 wajib banget update sih gila cameranya benaran jadi bagus banget even di iphone kali dkk. gue &amp; teman sampai terkagum-kagum padahal sudah super gemeter parah🥲,Positif
"what goes around comes back around. everything you give, will come right back at you.",Positif
ayo dibaca biar overthinking,Negatif
further increase my trust issues with men,Negatif
kalo nyeri begini kenapa ya? bikin overthinking saja deh😌,Negatif
"percuma overthinking mulu, kalo enggak ada usaha sama sekali.",Negatif
"congratulations for all jakartans!! finally, our pt can be recognized by the world. we dont need a luxury pt but an integrated system that ease people tapi move around and reach destinations without any hassles!!",Positif
"biasa, nak jaman wingi jare arane kepo",Netral
"ppl around me tau lah betapa benci dan keselnya gua kalo nomer gua dikasih ke orang , kadang dari teman ke teman saja gue malas begitu kalo enggak penting. apalagi ke orang yang enggak gua kenal. sok oke? heh lain orang lain jaga privasi nya kayak apa. dahlah ya",Negatif
"yang paling banyak menghabiskan hari-hari bersamaku di akhir tahun ini, terpaling gercep kalo main, tahun ini bakal hampa banget tanpa mereka. thankyouu bestie(s) kalian ter the besssssttt tahun 2021❤️❤️",Positif
"""pacta sunt servanda even its a gentlemen agreement""pertama dan utama aku kan cewek 🤦‍♀️kedua,nginget2 apa yang pernah terucap 2 dekade lalu tanpa tertulis itu berat. 2 tahun sudah nginget2 belum ingat juga janji apa yang aku langgar.🤪",Negatif
healing terbaik adalah melihat live windah terima kasih windah sudah menemani 2021 ☝️😎,Positif
mana ada cewek open minded.. anjay,Negatif
"if you go anywhere, even paradise, you will miss your home",Netral
"ku anaknya enggak bisa basa basi. kalo enggak nyaman, langsung cao. karena kalo kelamaan di tempat yang gue enggak suka hanya karena merasa enggak enakan dengan org, yang ada jadi overthinking. jadi, karena gue tau kelemahan gue gmn, i leave itu and sayang it. makanya gue enggak bisa basa basi biar enggak perlu overthinking.",Negatif
"""my religion is the most peaceful on earth, but please no cartoon, orang else we **** you. but really, were actually very peaceful.""",Netral
i was honestly shocked when i watched the penthouse episode 19 where suryeon wanted tapi reveal that the one who killed min seola was yoonhee.the paper containing yoonhees dna test was written xy (meaning male) fortunately laksung production team clarified,Netral
geez why i even move here,Negatif
"waktu indonesia bagian overthinking... enggak bandingkan diri sendiri sama orang lain sih, tapi bandingkan diri sendiri yang dulu sama yang skrg. kok gue begini begini saja ya?",Negatif
tgupp tolong jangan mati2 an membela yang salah ...nanti nitizen kepo dan fakta keluar satu demi satu ....,Negatif
"jangan sampai gagal paham suara grasrood. masih bisakah kami menikmati malam takbiran keliling seperti sebelum covid-19, semoga ini menjadi etensi semua pihak dari tertinggi dinegeri ini sampai lapisan terbawah, karena even-even besar sudah bisa dilaksanakan.",Negatif
"kemarin ketemu anaknya tetangga di pantai yang umurnya 17than aku: eh ketemu dsini, darimana ni? dia: habis healing mbak aku: berdua saja ni? dia: iya mb, tiap hari berdua saja memang healing-healingnya *hehehehehehe*",Positif
lu probably think that lu are better now! bitjjhhh,Negatif
