tweet,label
"as in case with only one in korean, this single was almost named the shadow.the japanese version of the shadow music video was shot along with the korean version, while only one in japanese version had a brand new video.",Netral
"the most do not like the person who sent a message just ""mba"" ""cess"" ""rik"" why isnt it to the point just like that, it makes people nervous ... am i just like this? am i too over? i think its not !!",Negatif
self healing when you caught a cold and drank the wind,Positif
"ig live yesterday jae said ""what if when i sing people, who is the child? whats this song? wkwkwk"" yes, because you bring new songs, how about the story, try org",Negatif
"""vacation is a vacation. healing we are healing. working first ..."" :round_pushpin:mutun beach, lampung. wonderfulindonesia",Netral
healing = missing,Netral
"markis kido/hendra setiawan in beijing still gave me goosebumps. played in front of thousands of chinese supporters at their home soil, lost the 1st set, 5 straight match point saved by cai/fu, but still managed to win the gold medal. legends.",Positif
"speechless when there are mothers who are stories of anosmia 10 days but just dont swab everything, like denial, with easy saying but i still go to the mb market",Negatif
"your prompts are always good, sometimes i cant choose, i like them all. so whatever the result in the end, i always read it.",Positif
"oval dice navy fit to m (p 61cm ld 45cm) thick knit material smooth, no defect!",Netral
"""burnout""",Negatif
this mf wanted a holiday .... more pics to come . so we on bali for a while surre he will post more,Netral
my head is hot .. literally hot,Negatif
this two child is really bestie :rolling_on_the_floor_laughing:,Positif
the queue to buy eid clothes is like this. nature is healing :grinning_squinting_face:.,Netral
we deserve at least 2-3 goals and we actually didnot know what sergi does?,Netral
healing healing .... (fill yourself) :face_with_tears_of_joy::victory_hand: @ abhayagiri - swh resort,Netral
"no anymore. the last time my crush was bgst, pretentious cyborg. even though his work was to make me first :slightly_smiling_face:",Negatif
kopdaaar santuy silathurhmi bogor cibinong,Positif
good morning all my friends around the world,Netral
"zaed asks: if i still go to him, do i still have a sense of him, yes mer? amer answered: if you have experienced bad luck then you want what does that mean you want that incident to happen again? no? already right",Netral
"guys i know yall being relaxing and i am grateful but can u pls stop sending me foods:crying_face: im overwhelmed, tired of being reflected how the situation is, where the stuffy rooms have ac:hot_face: and you can spend everything. shoe:smiling_face_with_tear::two_hearts: plz love n gawl",Negatif
"especially the hours of overthinking like this, if you arrive ""random is afraid to sleep, just knock on a friends room.",Negatif
"in middle of night im literally sobbed caused by a book created by tsana ""geez and ann""",Negatif
"trust issues make it difficult for people to move on - aura of love hmmm, interesting. only this morning i thought of, then i fun, i found the word sprt, yeah because i experienced it yourself, so i do agree anyway.",Negatif
staycation 101,Netral
nutmeg dizzy as well why overthinking can be too rude ?? :tired_face::tired_face::tired_face:,Negatif
... cause my world revolves around you .. its so hard for me to breathe..ok good night. have a nice dream. //t.co/j4kzzs5aqq,Netral
"a few days a bit difficult to sleep, overthinking about the process that will walk forward ...",Negatif
"my brain starts overthinking, see the trailer pake all the more ngigo, mas al:face_with_tears_of_joy:",Negatif
"now whats the ""kek"", let it be the gpp that is arranged ""wkwkw, want to lose wealth, loved ones, and friends ,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh everything is just entrusted, what do you think about you, just bring santuy, right?",Negatif
"i want to deeptalk with my father, i want to know what i am now, i have to pretend to ""survive to be strong, if you know it feels really tired",Negatif
"love you whatever happens. i carried you for 9 months from sept04-may05 in my **** and will always be like that in my mind and soul. youre my one and only. my world. even if the whole world will hate you, i will always stand by you.",Positif
what hunch is overthinking?,Netral
"should not have a lot of winding way to the point, there is no need for events in km50, then theres no need for drugs in the petamburan, there are 37 people with terrorists.",Negatif
hahaha what goes around what comes around,Netral
"come here to want to healing,",Negatif
overthinking pose. @ east java,Negatif
"apparently it could be a self healing for yourself. maybe fiction, but i really want to feel that the work can be up.",Positif
about eyes that are difficult to close? i dont know because of a glass of coffee or the act of overthinking anxiety :upside-down_face:,Negatif
bestie :smiling_face_with_hearts:,Positif
said healing teroooss sm who healing ny cm to the burjo,Negatif
"ohayoupagiii ... konnichiwa .. good morning ayuchan .. :sunrise_over_mountains::sunrise_over_mountains: ... this morning bright in my place after last night was poured with heavy rain :cloud_with_rain::cloud_with_rain::cloud_with_rain: ... how about there ?? :map_of_Japan::map_of_Japan:. happy activities on weekends, dont forget to take time to exercise/yogq at rmh:person_in_lotus_position:agar bdn healthy",Positif
not a citizen +62 if it doesnt matter about 20 minutes :smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes:,Negatif
kante is all around the world,Netral
"promoter manifesting dont receive, the ticket price is expensive as well as starting to 2 up to 6 ohs than affordable but all people come in, and most importantly bring saturday drip",Positif
excessive anxiety disorders make insomnia. please help of cintaep253,Negatif
staycation with you sabi x,Netral
i will always be the person to advocate people to go to therapy because everystly every meeting in the past few years always left me mindblown with the insights i got from the sessions. theres always things things i have now to found or worked on.,Positif
"now i know, why fast one piece ... still denial udh chp 1000 ... :smiling_face_with_tear:",Netral
i had a strange dream this early morning. it made me holding my boyfriends arms even tighter in our little lovely spoon. we ran after people! idk whats going but i was crying in my dream and i couldnt remember how it was it started,Netral
kepo via fake account instagram :cross_mark: kepo using a twitter alter account :cross_mark: kepo using linkedin :check_mark_button:—inciples,Netral
"a few seconds finish post photo, overthinking appears :sneezing_face::sneezing_face:",Negatif
"for the last year i have worked 100% from an online kanban board. i used to scribble plans on paper etc but now i think a lot of that is procrastination. there is a public in a framework that is literally just ""heres what needs to be done, and heres what im doing"".",Netral
"do wtver u want, whatever.",Netral
staycation check :check_mark_button:,Positif
"whats the point of worship if finally talking to people too? so sorry i am also still **** worship, but if i am worship or alms, you dont need to be umbar2, fading, the rewards want to be ****, hetero, trans, with",Negatif
**** is abbreviation of laughing my **** off actually it means my buttocks,Netral
"crush im really cold, im always looking for the topic now again abissing voba please kaish anti -mainstream topic. the person is the set, he also likes to play the person, he is also short, try helping me so that it is long enough.",Negatif
dont play around with us!,Negatif
"my last for 2020 & amp; it reminded me of mehmet murat iledan when he said, ""the strange things about the sunset is that actually dont want the sun to set, we want it to stay right on the horizon, not below it, not above it, just right on it. """,Netral
breakfast with the view from your room :sparkles:,Netral
*manifesting,Positif
because overthinking people almost repeat the task of gegedlek,Negatif
"this morning i left for work why the streets were quiet. it turns out that its been on vacation, bestie.",Negatif
not even close,Netral
refreshment of temlen inimaa) meap product with skincare jesooo got,Netral
whatqa this is a sign of the next staycation cuss to solo :face_holding_back_tears:,Netral
dont you just hate it when you target you dont play social media :expressionless_face::expressionless_face:,Negatif
overthinking is not finished,Negatif
its history in the making we are all americans even the assholls help hill there lost souls vote :ballot_box_with_ballot:,Negatif
"haii friend ..... already in dinner have not yet ... btw the menu what do you think all of you ... ,, ??? wkwk the story is kepo",Netral
spill your malming activity ...,Netral
"december 31, you should have been silenced in a family home or not staycation in the villa, lets gas villa booking in click villa",Netral
"gusti tulung paringono ati sing strong, kanggo ngadepi revisian ... :folded_hands_medium_skin_tone: *already need healing like :rolling_on_the_floor_laughing:",Positif
h-1 eid al-fitr :star::crescent_moon: bismillah ... hiatus for a while :sparkles: happy eid al -fitr my best friend apologize born and inner everything congratulations to gather with family :smiling_face_with_open_hands::sparkles:,Positif
healing he said:moai:,Netral
lets healing lets,Netral
"18 years have passed since evidence of war crimes by the us military against detainees at abu ghraib in iraq caused outrage around the world, but the us government, military and private contractors involved in the scandal continuue to enjoy total impunity.",Netral
"""working hard is important.but there is something matters even more: believing in yourself."" harry potter - order of the phoenix",Positif
"healing to curug tilu sukabumi, kab. bogor via support with subscribe, like and comment on my channel :winking_face::folded_hands_light_skin_tone: learn to make my own vlog hehehe",Netral
always overthinking,Negatif
"the title is ochan jalan2 :see-no-evil_monkey::hear-no-evil_monkey::speak-no-evil_monkey: this time ochan healing on the coast of the pulisan, likupang, north minahasa area ~ ^^ show off first to who asked for photos of ochan vacation :face_with_hand_over_mouth::face_with_tongue::wolf: .",Netral
"salty air, chased by the sun :sun_behind_small_cloud:",Netral
bgs bgt overthinking up to sgini hours :upside-down_face::smiling_face_with_tear:,Negatif
sumanto who is in my spill that is degree,Negatif
still adheres to understand that crazy rich is actually rare or lazy flexing.,Netral
straight to the point,Netral
"u know nct has 23 members and thats kinda risky .. i mean its really possible for 2-3 of them to might leave the group ... like exo .. i mean i love them all and i dont want it to ever happen but, idk im just overthinking rn",Negatif
honestly i need a hard spar .....,Negatif
"o ****, i am lucky to have a bestie from a person who is really sincere :loudly_crying_face::loudly_crying_face::loudly_crying_face:)",Positif
"the other morning staycation, walking, burn me, just arrived home from work. alhamdulillah yes :relieved_face:",Negatif
thats why from the first i prefer to wash my hands rather than using a hand sanitizer.,Positif
"i was bought by eid clothes, high school bestie :loudly_crying_face:rthable",Positif
want to healing instead so crazy,Negatif
i need a label for whatever i can do.,Netral
horrified this delicious hashtag. from the beginning until now (events in the era of online tests) there is always a slanted story about the cpns test.,Negatif
"come on, the troubles of the test at mcd bestie sm mba2 purple hair",Netral
"i am among those who are aware of cf, and feel honored to be cf with my friends. i dont doubt my cf anyss ,, are they spill me? well, even though im not an artist. but i like weird.",Negatif
2021 full years of overthinking that was paid with the departure of someone 2021 full of struggle 2021 full year 2022 hopefully paid off with beauty,Positif
are you expect hike or looking for new jobs? dont say these while negotiating your salary.. //t.co/4awhvwfpbcjoin : //t.co/5eppiczxcp,Netral
"cook chicken noodles without chicken seasoning, a **** thing anyway, it tastes even more soy sauce, hopefully if you dont say it doesnt appreciate the cooking of people who have been cooking.",Negatif
"usually the easy to be captured is his crying face if you try to motto when you smile when you click it, you always smile somehow, haha then yesterday when i was chatting long about the future, the baby h smiled like that for quite a long time :grinning_squinting_face: so successfully captured",Positif
"[thank you 2020] hopefully there will be many big steps that will be taken and lived. sorry, i cant even loudly shout out that i am a better person than i was 366 days ago. survive. trying. but, still thank you. 2021, bismillah. hasbunallah wa nimal representative :)",Positif
even you dont care about my feeling im still your friend when you get pain i remember when you were dreaming i was the ghost when you are lost,Netral
"i just found out, if i turn off all ""cookies"" aka ""tracker"" on google chrome, mostly i cant access many websites. even my event was dicked from the email login and if it was re -entered, it wouldnt be able to turn it on again.",Netral
gjd spill wkwk,Netral
goes is the best healing.,Positif
"waiting for you ...... yes you are the one who tells the stbye, there is a play here at this time …… :camera_with_flash: by :red_heart: .tulah @ astha",Netral
"beginning stages:sparkles: even though i was almost 24 hours of lying down, eating lots of rice, and watching a movie, so it was rather trust in myself, unable to receive positive energy. alias ​​please me want to be productive :loudly_crying_face:",Negatif
"bestie, there is something new for the stock of the song confusion at night your night",Netral
"even seunghee realize that **** is a good team. people are seeing **** as a team, never as a separated talented idol. cause they are complete each other.",Positif
how fomo are born in indonesian,Negatif
"the think is, this spaniard is not even nadal and it was on hard!",Netral
"around 8,000 british soldiers are due to be sent to eastern europe to take part in military exercises.the deployment - one of the largest to take place since the cold war - will see troops placed in countries from finland to north macedonia.",Netral
when will boys realize that girls actually find out everything :relieved_face::relieved_face::relieved_face:,Netral
i am a fierce day but every saturday clingy is beautiful,Netral
28 hours of overthinking :),Negatif
"for yall who doesnt have tiktok. i wanna share any videos about the boys cause its blow up on my fyp. so here is it! :red_heart: when i see this video, i remember what zayn said about harry and him me and harry barely talked while in the band we aret even friends",Positif
i was sleeping at my bestie house,Netral
"actually, no one want to lose contact with their close friends, sometimes what we face is when it is impossible, right, ur friend walo is already different in the city, not meeting another circle that makes it comfortable in the new ending, just chat just, just just a modest, just a modest, just a small chat",Negatif
"mental health in the eyes of the older generation vs. now ..... actually a little ironic, social media is the source of depression but is also made as a support system, yes using social media according to the needs thanks tirto",Negatif
"honestly im not uncomfortable, i mean why if i tweet the jakarta language ??",Negatif
healing guys so that it doesnt disappear hehe,Positif
"hay march, whatever will happen in the future, i hope i can go through it with an open heart and gratitude that never stops.aamin.",Positif
lazy really offline school different smaa crush:thumbs_down::thumbs_down: sessions,Negatif
what goes around comes around,Netral
mood swing really! all day crying!,Negatif
birthday party .. :partying_face::birthday_cake: happy bday say .. all the best yes. @ barcode club,Positif
"already back to the room, time for overthinking back xixixi :moai::moai::moai:",Negatif
"self healing came home from work, so i looked at the view of the metropolitan city while with the song, after that walk quite far.",Positif
"let it be, .. for what has a large number of followers but which is unclear and useless, better few followers, which more use and knowledgeable do agree with me ..?",Netral
why always trust issues anyway,Negatif
actually this is the best qiha hairstyle ever :face_with_rolling_eyes::face_with_rolling_eyes: bring back this era! :eyes:,Positif
wake up already overthinking again:slightly_smiling_face:,Negatif
support system:yellow_heart:,Positif
"the match will start in 45 minutes 3 point towards pucak, sib",Netral
already know the **** is still masiah bestie,Negatif
this is an essential teraphy:smiling_face_with_halo: teach your heart to accept disapoints even from people you love.,Positif
spill your wedding date now baek zuho :ring:,Netral
"the event has started to beytiyuk, we are blessing and praying at the tomb of karomah mahmud, asking to be reunited with romadhon next yearindps: //t.co/tls9w1hehisis",Netral
"honestly aing gamau dreamies returning quickly, from the allobank, they just enjoy walking, let me go first, the food here is also delicious.",Positif
mengery from biyel. kepo ah. definitely flop.,Negatif
"people at geleuh hear the word ""honestly"" meanwhile aing is more disgusted by those who say ""mengpek"", what is ****, dog :(",Negatif
just remembered taeyong dancing while listening boss music,Netral
"im a single mom, living in a country that doest even speaking my language, figure out visas, business documents, licensing, regional, accommodations, grocery stores, diapers, navigating e-commerce landscape & amp; all the tech that comes with it .. on top of product development",Netral
4 days off for santuy at home :smiling_face_with_hearts::smiling_face_with_hearts:,Positif
"honestly, i like to be a little lazy if you dont tell you ... because i am a clown ... left when i was chatting again ... left in the middle of the conversation ... pdahl who initially invited the story, right, you.",Negatif
bestie morning,Netral
manganese. turu. ngising. literally ....,Netral
mood swing mania,Negatif
villa or hotel recommendations for staycation whose views are good in which in the bogor area. want to also find a place to break away from routine life niy thanks in advance,Netral
"last time bundd, already red flag.",Negatif
"yes, deeptalk. but like the brain feels very full and overthinking thinks of what actually doesnt have to be born. this human being.",Negatif
thanks but no thanks. fix your comments first & amp; learn which comment you can spill to others & amp; which better left unsaid. :thumbs_down_dark_skin_tone:,Negatif
"i wish something next year there will be no more of this **** virus around us, hope for much better and normal year in 2021",Positif
"something we need to be alone, right? even just just going around the way, eating at a place to eat that is desired and do things that make yourself feel enjoy without having to be hunted and worrying with other people.",Positif
"even he do the cover of nessun dorma, excellently! this guys everything ....",Positif
mew denial i think,Negatif
"page 366 of 366 dear my self thanks for making it far, even on the hardest day and youre still here, your journey up to this point hasnt been pretty and they are days youve forget but its okay to give your self grace tankyyou naa:black_heart:",Positif
"i thought i was a place to go home, in fact only as a healing place as long as you",Negatif
fix! tired bestie at 21:45 wib just arrived home :hear-no-evil_monkey:,Negatif
and still overthinking,Negatif
thats why i didnt watch .. poor my heart. ntr stress. later the money will come again for healing .. :face_with_tears_of_joy::face_with_tears_of_joy:,Negatif
i really really best besides being good at ghibah he is also multitilhonte,Negatif
"overthinking from td while applying his love keysha ena bat: """,Positif
"to the workshop, it turns out that it can be a means of deeptalk, yes .. :leaf_fluttering_in_wind:",Positif
"if you take it here, so its a buck?",Netral
until when honest language appears on the surface -_-,Netral
only 6 oclock in the morning already overthinking.,Negatif
receiving work files from the department in gdrive from the consultant who is working on. literally the link circulated to other agencies and the public community was crowded. folder name: bismillah bestieee . this official work. biladan project. namanin folder kek wants thesis exposure. please. :neutral_face::expressionless_face:,Negatif
"i am mom, mother, the difference in age from the oldest among my friends is 10 years in college. there are lecturers who forget or amazed i say hello in the campus hallway, after which the baper lecturer is amazing to make me difficult. if you dont want to overthinking, i think im an arrogant student",Negatif
cool but theyll basically monopolize the economy and the whole market which is kinda nuts,Negatif
"actually, just the beginning. @ waiting for a gajihan",Netral
"opinions from people in the stamp on filter again in the brain, not in the material of overthinking. basic me",Negatif
santuys life is really. : (((,Negatif
healing song,Netral
whatever you can eat yourself,Netral
run away from work under the guise of healing :grinning_face_with_sweat:,Negatif
confuse.,Negatif
"what are you trying to fix me for? maybe im broken but im not sure. am i depressed or am i just bored? apathy and irony, post modern anxiety. - ,",Negatif
"take care of your health bestie, tomorrow until saturday we are on alert selling pineapple :fire:",Positif
"for those there, try healing to lake toba ... :smiling_face_with_smiling_eyes:",Netral
"thank you for everything youve done for me even though it can not replace your kindness. i will do my best for you, because youre the best person i ever had in my life. __________",Positif
"t -shirt rp. bronze fit to l (p 57cm ld 43cm) soft flowly material smooth, no defect!",Netral
"""education is the most powerful weapon which you can use to change the world."" celebrate :",Netral
"honestly anyway .. i see this happy + sad .. happy v adding ba can be profitable too like getting a dollar .. sad it is like this .. just because it is considered bestie .. even too far .. right at that moment thinking "" cant remember between companies competitive? """,Netral
"i swear for those who havent updated ios 16, its really a mandatory update, the camera is really good, so its really good on the iphone x et al. me & amp; friends until they are amazed even though already super gemeter severe:smiling_face_with_tear:",Positif
"what goes around comes back around. everything you give, will come right back at you.",Positif
"come on, read it to overthinking",Negatif
further increase my trust issues with men,Negatif
if this pain is it? just make overthinking,Negatif
"its useless overthinking first, if there is no effort at all.",Negatif
"congratulations for all jakarta !! finally, our pt can be recognized by the world. we dont need a luxury pt but an integrated system that ease people to move around and reach destinations without any hassles !!",Positif
"ordinary, son, wingi jare arane kepo",Netral
"ppl around knows how hate and i think if my number is given to people, sometimes from tmn i will just be lazy if its not important. especially to people i dont know. sok okay? heh another person keeping his privacy rich. yes, yes",Negatif
"the most spending the days with me at the end of this year, tarp gercep if you play, this year will be empty without them. tanankyouu bestie (s) you are the bessessttt taun 2021:red_heart::red_heart:",Positif
"""pacta sunt servanda even its a gentlemen agreement"" first and main i am a girl :woman_facepalming: both, remembering what was said 2 decades ago without written was heavy. 2 years have remembered not to remember what i promised.",Negatif
the best healing is to see live windah thanks windah has accompanied 2021 :index_pointing_up::smiling_face_with_sunglasses:,Positif
where there is an open minded girl .. njay,Negatif
"if you go anywhere, even paradise, you will miss your home",Netral
"i cant make small talk. if its not comfortable, lsg cao. because if over time it is on the one who doesnt like it because it feels uncomfortable with people, there is an overthinking. so, because i know the weaknesses of w gmn, i leave it and say it. thats why you cant make small talk so you dont need to overthinking.",Negatif
"""my religion is the most peaceful on earth, but please no cartoon, or else we **** you. but really, were actually very peaceful.""",Netral
i was honestly shocked when i watched the penthouse episode 19 where suryeon wanted to reveal that that who who killed min seola was yoonhee.the paper containing yoonhees dna test was written xy (meaning male) fortunately co/pariumezsy,Netral
geez why i even move here,Negatif
"when indonesia, the overthinking section ... i dont compare yourself to other people, but i compare yourself who used to be now. how come i just like this?",Negatif
tgupp please died and defend the wrong ... later nitizen kepo and the facts come out one by one ....,Negatif
"dont fail to understand the sound of grasrood. still can we enjoy the traveling night like before the covid-19, hopefully this will be the etensi of all parties from the highest in this country to the lowest layer, because large events can be carried out.",Negatif
"yesterday met his neighbors son on the beach who was 17 years old me: eh, i met here, where did this come from? him: after healing mb me: just the two of them? him: yes mb, every day the two of them are healing-healing *hehehe hehehe*",Positif
u probably think that u are better now! bitjjhhh,Negatif
"to the seller who was after i co -oren at 25.2 yesterday: ""waittttt yaaa .. tomorrow night check, because i just went back home ^^"" xixi who knows someone is looking for spill. there are 10 more packages. (::",Netral
"graduation with bestie :smiling_face_with_heart-eyes: hi, friend bsi. who is struggling to compile a final project/thesis ?? come on, excite each other to finish on time, so that you can graduate with bestie ... studying...? bsi !!",Netral
to the point,Netral
day 30 sometimes we all need a little reminder to appreciate the good things in our lives. i locoed around and thought about my life and felt grateful. i noticed every detail. that is the key to time travel. you can only move if you are actually in the moment.,Positif
simon is right. and saudi is also a sovereign country that is free to apply islamic law in its country. what youve been fighting about since yes is the islamic sharia law which is the basis for state law. better to only talk about what you understand as motorsport journal.,Netral
"happyvbirthday :smiling_face_with_heart-eyes::purple_heart::purple_heart: i pray for you in the future that you will be a be better a man and person than before :smiling_face_with_smiling_eyes:hopeful sooner or later i hear good news from you, which is to have a lover (life partner) and live happily always :smiling_face_with_smiling_eyes::purple_heart::purple_heart: i:purple_heart:u",Positif
"i carry the aka who has only been 2 years in the pcr swab, gatega pisan! rampaging, etc., not intending to be defeated by anyone, but please obey prokes, there are still many people, you know, you ignore the mask, just like that, momotan.",Negatif
between care sm kepo is really slightly different :face_with_tears_of_joy:,Negatif
"honestly, im not ready to face the new year without you",Negatif
the more prefer to interact with certain people,Netral
im like to join any cult where everyone believes whatever armazing says online,Netral
"partytengget, seminyak, and canggu. its jammed. nature is healing.",Positif
"i want to filter followers, the strange thing, the fake account, which makes overthinking, especially those that are not important. but im tired of choosing one ...",Negatif
"love fellow human event is your own enemy -dr tirta ""i dream of meeting angel !!!"" - dr. tirta via",Positif
"early in the morning i read the comments of netizens toxic hadu, the most correct isnt that haha",Negatif
"jisoo and suzy are really dior. these two people look complete. it feels like two bestie is another birthday, invite the closest friends who are aware of their makeup may not be more glam from the owner",Positif
girl crush aura intensifies,Netral
"tell us about yourself 1. rumi/nun 2. single and available :face_with_tears_of_joy: 3. dancing on my own (calum scott version) 4. 1329 5. tinder 6. a u 7. pt looking for true love :face_with_tears_of_joy: 8. indonesia 9. 0 10. 0 11. overthinking 12. 2012 13. teaching 14. 170 drop an emoji, ill send you the question.",Netral
"down se down, down people down, need support system :relieved_face: alig alig :loudly_crying_face:",Negatif
"there is a phase in life where you feel like youre stuck. watching everyone moving & amp; achieving many things. while youre moving in a circle. but tust me, the path is actually spiral. youve already climbed many steps. you are just seeing it at the wrong angle. keep on going.",Positif
support system of my life :red_heart:,Positif
"indeed my basic is ndeso, while invited to sg rodo2 manner city yo rigid2 how to ngisinke like that, yes sorry but already innate.",Negatif
"i was invited to the top of the next month ... but the problem was my bestie, i was already moving to the store, yes, i was gaikut, i was really mlooming, so i got a new person",Negatif
hopeful this is the first and last . thank you to those who helped in the process of healing and healing my wounds. the point is that under no circumstances should we panic. but must move quickly in a process of handling and rescue. * a tear on one of my fingers.,Positif
"""i will make nuclear bomb"" ""we have bright future!"" like literally bright, and loud, and deadly.",Negatif
"self healing my version, motorbike itself, talking alone, singing, stopping coffee, walking again, turning around the city, stopping continuing to eat. your version?",Positif
hes not wrong wrong,Netral
"""we are all alone, trapped in these bodies and our own minds, and whatever company we have in this life is only fleeting and superficial."" -jennifer niven",Negatif
overthinking because parable doesnt reach wuy,Negatif
happy birthday tartaruga si warlok santuy sunmori x ngojek x logistics :partying_face::partying_face::partying_face::partying_face:,Positif
"even if there is no one, im listening :loudly_crying_face::loudly_crying_face:cture dear namuuuuuu collection",Positif
a little fomo ae anyway ...,Negatif
"the word feeling is not when you dont know what bad events that leads you are on your upcoming story, but the word feeling is when you know for surre something really bad is coming, yet you can hide from it or even at least at least avoid it.",Negatif
even in public when i see a nice father i almost start balling my eyes out:pleading_face:,Positif
isnt it sick ..!? when we find healing for ourselves but to be the problem of others.,Negatif
im like to disappear for a while.,Negatif
"international judge okto surely of indonesia inspects a cat during a cat show in banda aceh on february 28, 2021.",Netral
i remember that night. when i have a brighter smile. watching rewind 2020 while do some journaling (or we can call it scrapbook etc) while reading our convo. 2020 is such a happy year.,Positif
"impressive! maybe later ai can also do more things like early prediction of illness, stress, or even mental disorders?",Positif
morning bestie :sparkles:,Netral
ah crazy wake up at this time: ((auto overthinking ampe morning: ((,Negatif
"thanks 2021, you are so amazing. even to this very end of the days. ive been learning and growing as a man! thank ****",Positif
"surrounded by great people ,,, even they just asked are you okay? hahahahhaa",Positif
physically im in office. mentally im sitting by small river while enjoying my meals and a cup of coffee. anyone know the name of the traditional food in this video? :winking_face::winking_face: @ central java,Netral
"people if ""healing"" are to jogja, bali. i go to surabaya. sometimes healing is not about place. but about self -introspection.",Positif
as i walk through the valley of the shadow of death of death at my life and realize theres not much left. /t.co/k684sdns7e,Netral
"the last daughter and last hope, if this one fails to imagine the old age of my old person, what do i do, (",Negatif
healing is not finding a better feeling.,Netral
literally literally farting big at the soul mass in the grave (the position is again surrounded) until it is seen around wkwkwwk,Netral
"confident, arguably arrogant. competent, considered arrogant. having privacy, considered to have no social spirit. too friendly, say kepo. criticizing others, later it will be considered nosy. all our actions will never be true in the assessment of others.",Negatif
"until you need a healing, mba? * pukpukpuk* :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",Positif
just found my crush,Positif
"recap 2021: healing, with",Netral
"for the sake of healing-healing, it will be dizzy",Negatif
want to be a person who is not easy to overthinking. lets just be healthy and mental health. the more here the more feared.,Negatif
"o allah sometimes overthinking late night brings blessings, not miss live hobbies and jungkook for example :loudly_crying_face::thumbs_up::thumbs_up::thumbs_up:cription",Positif
how do you spend your new years eve? cruising with around scbd to bath on glamorous metropolitan lights. :night_with_stars::motorcycle::night_with_stars::fireworks:,Positif
"productive weekends with bestie, thanks starlight for the complimentary",Positif
dear rider who smokes either car or motorcycle. can you just for a couple minutes or even hours to not light up ur cigarette? the ashes are dangerous for other!,Negatif
"stay haha ​​hihi although the burden of life so heavy. , :face_with_tears_of_joy::squinting_face_with_tongue::face_with_tongue: @ meow cat cafe",Positif
even when we cant see it ... even when we cant feel it ... even when we dont understand it ... **** is with us!,Positif
"the review is resident evil is all ****, but very kepo :backhand_index_pointing_right::backhand_index_pointing_left:",Negatif
"walah, dadi material overthinking. jebul sing ngongkon belio sopo huh?",Negatif
"friendship since sute is still in bali united, and finally nribun together again ... :soccer_ball::trophy::folded_hands::fire::soccer_ball:",Positif
if u live in asian household you should make the rice also even u still 4,Netral
kepo really anjm,Negatif
life hack fasting this year eats dates at a very powerful dawn so that all day does not feel thirsty this original is really dehydrated all day the day of the suns event on the crown.,Positif
"want to find a partner for tomorrows new year, while crowded. want to staycation or dikosan w gpp. let me know if you want, dont omdo / tbtb doesnt work. all benefits can be talked about. rep/dm",Netral
"the average is wrong even iso nduwe roso getun ... :face_with_hand_over_mouth: salah rapopo, santuy wae.",Positif
manifesting but i want to work so what is jir,Negatif
"why the hecks like this like overthinking ""stitches former sc surgery"".",Negatif
"pen to java, but i dont use a plane, its too fast. i want to use a boat, so i can be healing, enjoy the beauty of the sea, while calming down, maybe. compared to me healing was climbing, but the gada gutted on my own musehe",Negatif
"mommy sends lots of love for you, bia. sending you strength and healing vibes. :camera_with_flash: :round_pushpin: bukit teletubis sayang heulang @ dear heulang beach",Positif
"_ too confident is called arrogant! _ too friendly with someone to say kepo! _ avoiding the debate by silence, it is said to be baper!",Negatif
"is it asking, what hurts ??? want to answer but its better to bls ""cpt healed"" this is just a result, only adding stress, after all updates, you dont know it feels like it is alone in the hospital",Negatif
healing.,Netral
spill tai wqwq,Negatif
i wont stop sharing even though it is on the eve of new year. growing in every second. @ malang,Positif
guy gardner literally was my least favorite gl character,Netral
"""if you talk to him, you have to slowly because he is a sensitive person."" **** you. man up and face your **** and the reality that world doesnt revolves around you.",Negatif
"then maem telatttttt. gegara emboh is confused about what to eat .. byk thinks and the work of work. kudu nyandak ae, but this 4 days poll is bestie. where sir berto sulking since saturday ~ :face_with_rolling_eyes: add i ae",Negatif
im manifesting a love life like chandler and monica :))),Positif
"manifesting watching marvel movies with yuta, jaehyun, mark, and johnny.",Positif
"bantul news hi lur, just launched the culinary tour of laguna view depok, lets tonyon the full video in the youtube channel bantul bantul tv hurry up with your bestie for ngabuburit here, while not eid",Netral
that inner humongous tantrum which is always emerges when i fill out the math-related questions of basic competencies test as the formal requirements for entering the job applications & amp; i want to get something from particular (state) institution. math is nightmare for me ~,Negatif
"people know that my name is abbreviation of my parents, theyd guess ""ooh your fathers name is adit huh!"" instead, my mom is actually rita. :relieved_face:",Netral
"shindu iki lek ndek even big, must be onfire :fire:",Positif
these positive connection within all of the creative figures around this town is enormous.,Positif
so overwhelmed,Negatif
feels like in venice. healing first to make people like :rolling_on_the_floor_laughing:,Positif
"ready to go home, eid al -fitr and ready to meet the kepo and julid neighbors. kuaaatt must be strong",Negatif
mentally burnout and physically fatigue.,Negatif
no wonder ppl are so salty these day,Negatif
af relaratable,Netral
somehow cinema near the house of each high anticipated marvel film is always safe even though it is mesen tightly the screening day,Positif
it better. even in the future ill still love black forest cake and tiramisu.,Positif
